asset,time,CapMrktEstUSD
eth,2019-12-19T00:00:00.000000000Z,13929807827.812025556650841
eth,2019-12-20T00:00:00.000000000Z,13971749476.510723846306245
eth,2019-12-21T00:00:00.000000000Z,13850973416.6614938508484085
eth,2019-12-22T00:00:00.000000000Z,14393262381.728577760971264
eth,2019-12-23T00:00:00.000000000Z,13931799754.9706504489185785
eth,2019-12-24T00:00:00.000000000Z,13915906116.501745192493952
eth,2019-12-25T00:00:00.000000000Z,13614669721.513311245725335
eth,2019-12-26T00:00:00.000000000Z,13662560948.781170458715424
eth,2019-12-27T00:00:00.000000000Z,13759076458.527810496116667
eth,2019-12-28T00:00:00.000000000Z,13962785724.4766693129928975
eth,2019-12-29T00:00:00.000000000Z,14684126312.214479067157875
eth,2019-12-30T00:00:00.000000000Z,14319936658.825958386808781
eth,2019-12-31T00:00:00.000000000Z,14018445703.988406065097342
eth,2020-01-01T00:00:00.000000000Z,14178270421.921018261630314
eth,2020-01-02T00:00:00.000000000Z,13826867612.6534855135055315
eth,2020-01-03T00:00:00.000000000Z,14599804719.659490618711984
eth,2020-01-04T00:00:00.000000000Z,14628869157.814540740170262
eth,2020-01-05T00:00:00.000000000Z,14732412456.0394613767222665
eth,2020-01-06T00:00:00.000000000Z,15717379574.559843788246514
eth,2020-01-07T00:00:00.000000000Z,15638597613.345484057260078
eth,2020-01-08T00:00:00.000000000Z,15381069898.771857752165582
eth,2020-01-09T00:00:00.000000000Z,15011842480.5944632525862595
eth,2020-01-10T00:00:00.000000000Z,15703468328.260777883102624
eth,2020-01-11T00:00:00.000000000Z,15602393300.428145893714456
eth,2020-01-12T00:00:00.000000000Z,15888481562.367712663675068
eth,2020-01-13T00:00:00.000000000Z,15722557461.083926829461891
eth,2020-01-14T00:00:00.000000000Z,18143435606.123169302210915
eth,2020-01-15T00:00:00.000000000Z,18124467268.377277082415585
eth,2020-01-16T00:00:00.000000000Z,17929895452.403724036948844
eth,2020-01-17T00:00:00.000000000Z,18695250628.240557713669061
eth,2020-01-18T00:00:00.000000000Z,19139317798.6310879016239685
eth,2020-01-19T00:00:00.000000000Z,18236076930.535243148169984
eth,2020-01-20T00:00:00.000000000Z,18253204510.555269315085578
eth,2020-01-21T00:00:00.000000000Z,18500897551.820379848542764
eth,2020-01-22T00:00:00.000000000Z,18325323198.820895610424689
eth,2020-01-23T00:00:00.000000000Z,17738141323.8244268027974975
eth,2020-01-24T00:00:00.000000000Z,17750311613.296626036465936
eth,2020-01-25T00:00:00.000000000Z,17563648536.175957648180461
eth,2020-01-26T00:00:00.000000000Z,18292195655.851022047617132
eth,2020-01-27T00:00:00.000000000Z,18598192538.2538512881269745
eth,2020-01-28T00:00:00.000000000Z,19185219796.0156725981052975
eth,2020-01-29T00:00:00.000000000Z,19121982127.946497986630696
eth,2020-01-30T00:00:00.000000000Z,20173230026.184809022710794
eth,2020-01-31T00:00:00.000000000Z,19727532199.859157502040919
eth,2020-02-01T00:00:00.000000000Z,20102199224.117310770079159
eth,2020-02-02T00:00:00.000000000Z,20634323242.760966924412353
eth,2020-02-03T00:00:00.000000000Z,20740233582.5191809303325155
eth,2020-02-04T00:00:00.000000000Z,20626148419.763950923505946
eth,2020-02-05T00:00:00.000000000Z,22474755226.697063004409188
eth,2020-02-06T00:00:00.000000000Z,23323999289.4768295096071345
eth,2020-02-07T00:00:00.000000000Z,24424319297.757827879150538
eth,2020-02-08T00:00:00.000000000Z,24549066763.908553964403928
eth,2020-02-09T00:00:00.000000000Z,25044743521.801567538919549
eth,2020-02-10T00:00:00.000000000Z,24573391617.758495046003564
eth,2020-02-11T00:00:00.000000000Z,26057807917.567143483078027
eth,2020-02-12T00:00:00.000000000Z,29241231904.208780778250696
eth,2020-02-13T00:00:00.000000000Z,29386384295.1385392705114365
eth,2020-02-14T00:00:00.000000000Z,31242756917.938058687707028
eth,2020-02-15T00:00:00.000000000Z,29074886159.376543459779444
eth,2020-02-16T00:00:00.000000000Z,28650052597.314881533275147
eth,2020-02-17T00:00:00.000000000Z,29254896719.761896296080953
eth,2020-02-18T00:00:00.000000000Z,31119410430.843905986781446
eth,2020-02-19T00:00:00.000000000Z,28655082917.488983886499612
eth,2020-02-20T00:00:00.000000000Z,28390259666.6175734365317075
eth,2020-02-21T00:00:00.000000000Z,29192724331.86294374535038
eth,2020-02-22T00:00:00.000000000Z,28741137656.412901677369876
eth,2020-02-23T00:00:00.000000000Z,30195991897.405508173230107
eth,2020-02-24T00:00:00.000000000Z,29034229389.037162551929617
eth,2020-02-25T00:00:00.000000000Z,27299039944.245908179470985
eth,2020-02-26T00:00:00.000000000Z,24794413841.218716876281694
eth,2020-02-27T00:00:00.000000000Z,24873570824.521965017116352
eth,2020-02-28T00:00:00.000000000Z,25126637380.316791677326518
eth,2020-02-29T00:00:00.000000000Z,24187791274.59072216454359
eth,2020-03-01T00:00:00.000000000Z,24028268465.4142920570686
eth,2020-03-02T00:00:00.000000000Z,25413064966.133574559943064
eth,2020-03-03T00:00:00.000000000Z,24656438697.671162369148091
eth,2020-03-04T00:00:00.000000000Z,24645488218.3267620199115205
eth,2020-03-05T00:00:00.000000000Z,25050745567.4379784447832775
eth,2020-03-06T00:00:00.000000000Z,26870233371.789174963921912
eth,2020-03-07T00:00:00.000000000Z,26183899467.590215686284557
eth,2020-03-08T00:00:00.000000000Z,22304759581.863335524336422
eth,2020-03-09T00:00:00.000000000Z,22019869505.344464039872984
eth,2020-03-10T00:00:00.000000000Z,22099583051.436165409666772
eth,2020-03-11T00:00:00.000000000Z,21374382373.424469426954993
eth,2020-03-12T00:00:00.000000000Z,12142407753.81847576371478
eth,2020-03-13T00:00:00.000000000Z,14833124347.053229730318612
eth,2020-03-14T00:00:00.000000000Z,13438863731.0769968547528
eth,2020-03-15T00:00:00.000000000Z,13625115182.1177090068179215
eth,2020-03-16T00:00:00.000000000Z,12150685925.34599648828242
eth,2020-03-17T00:00:00.000000000Z,12970898278.550418024462994
eth,2020-03-18T00:00:00.000000000Z,12961485399.6530611744420085
eth,2020-03-19T00:00:00.000000000Z,15130251786.2444038040420995
eth,2020-03-20T00:00:00.000000000Z,14490392135.6546301725211865
eth,2020-03-21T00:00:00.000000000Z,14600089052.828814691117008
eth,2020-03-22T00:00:00.000000000Z,13492311428.732087693595789
eth,2020-03-23T00:00:00.000000000Z,14942935323.339881317773638
eth,2020-03-24T00:00:00.000000000Z,15366419445.988305059089232
eth,2020-03-25T00:00:00.000000000Z,15002403558.8257094922656405
eth,2020-03-26T00:00:00.000000000Z,15281280819.3570525808242935
eth,2020-03-27T00:00:00.000000000Z,14739954361.722433518318396
eth,2020-03-28T00:00:00.000000000Z,14449137200.997222429891188
eth,2020-03-29T00:00:00.000000000Z,13805846662.6851799386642025
eth,2020-03-30T00:00:00.000000000Z,14659486151.110657312555431
eth,2020-03-31T00:00:00.000000000Z,14728117877.9811594939306405
eth,2020-04-01T00:00:00.000000000Z,14988853750.11207061681162
eth,2020-04-02T00:00:00.000000000Z,15575195266.801166854930608
eth,2020-04-03T00:00:00.000000000Z,15640617341.3010836156049845
eth,2020-04-04T00:00:00.000000000Z,15930519903.265595343106075
eth,2020-04-05T00:00:00.000000000Z,15781947108.521962308012696
eth,2020-04-06T00:00:00.000000000Z,18724591241.935225250911608
eth,2020-04-07T00:00:00.000000000Z,18131477641.71798918632763
eth,2020-04-08T00:00:00.000000000Z,19136147491.9221431336699175
eth,2020-04-09T00:00:00.000000000Z,18805940059.12753072814559
eth,2020-04-10T00:00:00.000000000Z,17401879641.164466948641556
eth,2020-04-11T00:00:00.000000000Z,17501345211.614273805999872
eth,2020-04-12T00:00:00.000000000Z,17748494749.077955151879865
eth,2020-04-13T00:00:00.000000000Z,17369419396.385929999687722
eth,2020-04-14T00:00:00.000000000Z,17571338460.463604229225021
eth,2020-04-15T00:00:00.000000000Z,16904276680.161111500599714
eth,2020-04-16T00:00:00.000000000Z,19119196833.544605061234456
eth,2020-04-17T00:00:00.000000000Z,19039962026.433466048621915
eth,2020-04-18T00:00:00.000000000Z,20797696180.254482060792685
eth,2020-04-19T00:00:00.000000000Z,20039638790.1467010225781305
eth,2020-04-20T00:00:00.000000000Z,18912213343.399123123147932
eth,2020-04-21T00:00:00.000000000Z,18967133744.996609175387516
eth,2020-04-22T00:00:00.000000000Z,20196480809.972489198037657
eth,2020-04-23T00:00:00.000000000Z,20538041917.77198143233895
eth,2020-04-24T00:00:00.000000000Z,20759125508.8115174797788225
eth,2020-04-25T00:00:00.000000000Z,21443708770.9396096103603655
eth,2020-04-26T00:00:00.000000000Z,21809034229.8666316566419635
eth,2020-04-27T00:00:00.000000000Z,21756737684.6770644851318025
eth,2020-04-28T00:00:00.000000000Z,21859122510.6162697002518115
eth,2020-04-29T00:00:00.000000000Z,23845483196.444823330779565
eth,2020-04-30T00:00:00.000000000Z,22907371395.43512486207654
eth,2020-05-01T00:00:00.000000000Z,23555666502.5195155740089255
eth,2020-05-02T00:00:00.000000000Z,23715902068.6175435108103255
eth,2020-05-03T00:00:00.000000000Z,23270958475.099842199696662
eth,2020-05-04T00:00:00.000000000Z,22927215245.064074638488864
eth,2020-05-05T00:00:00.000000000Z,22699992399.743904710847652
eth,2020-05-06T00:00:00.000000000Z,22464649297.780946838435033
eth,2020-05-07T00:00:00.000000000Z,23603815690.4692778366442765
eth,2020-05-08T00:00:00.000000000Z,23542669489.9598482573408075
eth,2020-05-09T00:00:00.000000000Z,23363989710.7077579009735675
eth,2020-05-10T00:00:00.000000000Z,20791272244.7286872688155175
eth,2020-05-11T00:00:00.000000000Z,20591261825.070963661306098
eth,2020-05-12T00:00:00.000000000Z,21048773157.3880098244907625
eth,2020-05-13T00:00:00.000000000Z,22173654763.003581811815468
eth,2020-05-14T00:00:00.000000000Z,22575103268.250581851993024
eth,2020-05-15T00:00:00.000000000Z,21644859091.988144098245834
eth,2020-05-16T00:00:00.000000000Z,22279643089.313782319980164
eth,2020-05-17T00:00:00.000000000Z,22976158264.50387716059686
eth,2020-05-18T00:00:00.000000000Z,23830757524.1453386683923545
eth,2020-05-19T00:00:00.000000000Z,23730700380.862938975823281
eth,2020-05-20T00:00:00.000000000Z,23287865900.473845621302552
eth,2020-05-21T00:00:00.000000000Z,22082138726.66846284911453
eth,2020-05-22T00:00:00.000000000Z,22989273349.4979876282245625
eth,2020-05-23T00:00:00.000000000Z,22976044258.133072052718432
eth,2020-05-24T00:00:00.000000000Z,22474387553.356546802999456
eth,2020-05-25T00:00:00.000000000Z,22689925624.283509526922828
eth,2020-05-26T00:00:00.000000000Z,22311475364.552628583821765
eth,2020-05-27T00:00:00.000000000Z,23051598054.833065784545302
eth,2020-05-28T00:00:00.000000000Z,24374441209.9173703842342075
eth,2020-05-29T00:00:00.000000000Z,24533647804.2755287051697785
eth,2020-05-30T00:00:00.000000000Z,27069137962.451630723257827
eth,2020-05-31T00:00:00.000000000Z,25724431777.724078358768873
eth,2020-06-01T00:00:00.000000000Z,27687448289.737883279352885
eth,2020-06-02T00:00:00.000000000Z,26368414415.367801254406313
eth,2020-06-03T00:00:00.000000000Z,27122665148.657778922159886
eth,2020-06-04T00:00:00.000000000Z,27094110010.111038944769696
eth,2020-06-05T00:00:00.000000000Z,26727650423.3348225412579075
eth,2020-06-06T00:00:00.000000000Z,26919700848.018657890627273
eth,2020-06-07T00:00:00.000000000Z,27186063925.3144588308870945
eth,2020-06-08T00:00:00.000000000Z,27365546538.8309130427016455
eth,2020-06-09T00:00:00.000000000Z,27186162009.235608407950307
eth,2020-06-10T00:00:00.000000000Z,27565509589.522950550647624
eth,2020-06-11T00:00:00.000000000Z,25699009813.528461960929499
eth,2020-06-12T00:00:00.000000000Z,26398726362.155183907685071
eth,2020-06-13T00:00:00.000000000Z,26505280836.4399678248511895
eth,2020-06-14T00:00:00.000000000Z,25845714345.740880111769204
eth,2020-06-15T00:00:00.000000000Z,25744308659.47365375878966
eth,2020-06-16T00:00:00.000000000Z,26186071399.1586963828663995
eth,2020-06-17T00:00:00.000000000Z,26027920560.961191211741206
eth,2020-06-18T00:00:00.000000000Z,25768536507.196380113174712
eth,2020-06-19T00:00:00.000000000Z,25487279250.57649615871396
eth,2020-06-20T00:00:00.000000000Z,25506189587.9455247367148615
eth,2020-06-21T00:00:00.000000000Z,25359909906.779418889735047
eth,2020-06-22T00:00:00.000000000Z,27106243519.3284370295634355
eth,2020-06-23T00:00:00.000000000Z,27076159108.44638815315151
eth,2020-06-24T00:00:00.000000000Z,26176839521.065800723337392
eth,2020-06-25T00:00:00.000000000Z,25912183719.275293840011595
eth,2020-06-26T00:00:00.000000000Z,25611280453.3376474108515695
eth,2020-06-27T00:00:00.000000000Z,24611334416.419568329701541
eth,2020-06-28T00:00:00.000000000Z,25031892287.0595499724007855
eth,2020-06-29T00:00:00.000000000Z,25433948895.17864464398069
eth,2020-06-30T00:00:00.000000000Z,25180700310.107522190037383
eth,2020-07-01T00:00:00.000000000Z,25788891585.621431115152268
eth,2020-07-02T00:00:00.000000000Z,25296094249.3329102538937145
eth,2020-07-03T00:00:00.000000000Z,25120321315.106713833762704
eth,2020-07-04T00:00:00.000000000Z,25543899870.3987158385028165
eth,2020-07-05T00:00:00.000000000Z,25413143560.358500081164327
eth,2020-07-06T00:00:00.000000000Z,26924663763.201289785883583
eth,2020-07-07T00:00:00.000000000Z,26686150449.039950053492151
eth,2020-07-08T00:00:00.000000000Z,27563834142.5688712069032
eth,2020-07-09T00:00:00.000000000Z,26987331364.791913755720753
eth,2020-07-10T00:00:00.000000000Z,26921581001.0644339293602965
eth,2020-07-11T00:00:00.000000000Z,26731974636.121496558259604
eth,2020-07-12T00:00:00.000000000Z,26958992964.073573635313248
eth,2020-07-13T00:00:00.000000000Z,26740675922.918828410889018
eth,2020-07-14T00:00:00.000000000Z,26890604805.985478072480276
eth,2020-07-15T00:00:00.000000000Z,26641584708.017072851514675
eth,2020-07-16T00:00:00.000000000Z,26104773435.082241044379042
eth,2020-07-17T00:00:00.000000000Z,26029210801.8177405828122775
eth,2020-07-18T00:00:00.000000000Z,26374974502.3251162071339265
eth,2020-07-19T00:00:00.000000000Z,26763799000.761771774140843
eth,2020-07-20T00:00:00.000000000Z,26431904007.292998687348124
eth,2020-07-21T00:00:00.000000000Z,27429317187.065347299031988
eth,2020-07-22T00:00:00.000000000Z,29552124968.3490299171694125
eth,2020-07-23T00:00:00.000000000Z,30789027288.437179738980472
eth,2020-07-24T00:00:00.000000000Z,31316836278.006134572276062
eth,2020-07-25T00:00:00.000000000Z,34173444578.5786651487421895
eth,2020-07-26T00:00:00.000000000Z,34808491154.4676801470529325
eth,2020-07-27T00:00:00.000000000Z,36177533658.5409097083400715
eth,2020-07-28T00:00:00.000000000Z,35597800750.959699719433532
eth,2020-07-29T00:00:00.000000000Z,35603316650.776034500277952
eth,2020-07-30T00:00:00.000000000Z,37616080625.564604634858989
eth,2020-07-31T00:00:00.000000000Z,38764530172.3814411084014745
eth,2020-08-01T00:00:00.000000000Z,43361593330.484195542582393
eth,2020-08-02T00:00:00.000000000Z,41686217249.781868748272746
eth,2020-08-03T00:00:00.000000000Z,43181956075.501957851685835
eth,2020-08-04T00:00:00.000000000Z,43767048312.837872304317119
eth,2020-08-05T00:00:00.000000000Z,44885865772.356284091775839
eth,2020-08-06T00:00:00.000000000Z,44151144253.727188344331008
eth,2020-08-07T00:00:00.000000000Z,42624978508.150201242274884
eth,2020-08-08T00:00:00.000000000Z,43978548352.260439310708532
eth,2020-08-09T00:00:00.000000000Z,43627708044.5301177781246005
eth,2020-08-10T00:00:00.000000000Z,44330962245.769093314215393
eth,2020-08-11T00:00:00.000000000Z,42509009794.0372585195308865
eth,2020-08-12T00:00:00.000000000Z,43422196401.4386402335162055
eth,2020-08-13T00:00:00.000000000Z,47643532257.6129190185378645
eth,2020-08-14T00:00:00.000000000Z,49138658883.694196007743188
eth,2020-08-15T00:00:00.000000000Z,48531291852.076685532325524
eth,2020-08-16T00:00:00.000000000Z,48574110268.591187920062714
eth,2020-08-17T00:00:00.000000000Z,48569085317.764441482895377
eth,2020-08-18T00:00:00.000000000Z,47509323487.585287110861001
eth,2020-08-19T00:00:00.000000000Z,45666945539.448113983863762
eth,2020-08-20T00:00:00.000000000Z,46725405730.84062822914511
eth,2020-08-21T00:00:00.000000000Z,43473343206.07391779059245
eth,2020-08-22T00:00:00.000000000Z,44452200843.192695952395946
eth,2020-08-23T00:00:00.000000000Z,44012367138.7899659902180725
eth,2020-08-24T00:00:00.000000000Z,45909467108.639240753743508
eth,2020-08-25T00:00:00.000000000Z,43086001083.4421199643906305
eth,2020-08-26T00:00:00.000000000Z,43398854775.01150988955798
eth,2020-08-27T00:00:00.000000000Z,42955379762.6098508287554025
eth,2020-08-28T00:00:00.000000000Z,44386475532.713019730345995
eth,2020-08-29T00:00:00.000000000Z,44990635102.9834576954898755
eth,2020-08-30T00:00:00.000000000Z,48123612336.115010831085215
eth,2020-08-31T00:00:00.000000000Z,49016753889.10611377802942
eth,2020-09-01T00:00:00.000000000Z,54043001554.143677114280431
eth,2020-09-02T00:00:00.000000000Z,49604706439.4126026801988505
eth,2020-09-03T00:00:00.000000000Z,43126064878.735594279519456
eth,2020-09-04T00:00:00.000000000Z,43482808588.43877611672104
eth,2020-09-05T00:00:00.000000000Z,37274408054.482873363370289
eth,2020-09-06T00:00:00.000000000Z,39731784326.154603472433401
eth,2020-09-07T00:00:00.000000000Z,39689378765.207909280450162
eth,2020-09-08T00:00:00.000000000Z,37883840550.240904063557318
eth,2020-09-09T00:00:00.000000000Z,39614236623.1276485756707235
eth,2020-09-10T00:00:00.000000000Z,41343847912.497552672364101
eth,2020-09-11T00:00:00.000000000Z,42090063700.7573804748038175
eth,2020-09-12T00:00:00.000000000Z,43474037972.938663797712852
eth,2020-09-13T00:00:00.000000000Z,41163062919.2545357295806355
eth,2020-09-14T00:00:00.000000000Z,42311901608.108193360340568
eth,2020-09-15T00:00:00.000000000Z,40981011851.141445419962261
eth,2020-09-16T00:00:00.000000000Z,41142006315.9848860446819465
eth,2020-09-17T00:00:00.000000000Z,43864015102.339018756566078
eth,2020-09-18T00:00:00.000000000Z,43060084460.123669403647064
eth,2020-09-19T00:00:00.000000000Z,43401541038.2103749159183265
eth,2020-09-20T00:00:00.000000000Z,41824882603.326495114040794
eth,2020-09-21T00:00:00.000000000Z,38590167825.057701636347718
eth,2020-09-22T00:00:00.000000000Z,38712898126.931464291314472
eth,2020-09-23T00:00:00.000000000Z,36134668149.152972043961225
eth,2020-09-24T00:00:00.000000000Z,39358014556.0891949055237855
eth,2020-09-25T00:00:00.000000000Z,39652509376.762025974807308
eth,2020-09-26T00:00:00.000000000Z,39982772725.416567103117788
eth,2020-09-27T00:00:00.000000000Z,40159044442.382497895813724
eth,2020-09-28T00:00:00.000000000Z,40089110282.33383282716825
eth,2020-09-29T00:00:00.000000000Z,40572242930.239188150671964
eth,2020-09-30T00:00:00.000000000Z,40608069001.019953674717072
eth,2020-10-01T00:00:00.000000000Z,39753638204.437285131236156
eth,2020-10-02T00:00:00.000000000Z,39018189332.943257634202444
eth,2020-10-03T00:00:00.000000000Z,39118896491.025657159208928
eth,2020-10-04T00:00:00.000000000Z,39765280838.7549417039419065
eth,2020-10-05T00:00:00.000000000Z,39866190585.3246320017161
eth,2020-10-06T00:00:00.000000000Z,38393439819.02707032378483
eth,2020-10-07T00:00:00.000000000Z,38517272032.394444447170713
eth,2020-10-08T00:00:00.000000000Z,39579494149.286361951513612
eth,2020-10-09T00:00:00.000000000Z,41359367217.169032157391084
eth,2020-10-10T00:00:00.000000000Z,41932940977.902373755230934
eth,2020-10-11T00:00:00.000000000Z,42261276052.201140706449543
eth,2020-10-12T00:00:00.000000000Z,43794329458.798462415086764
eth,2020-10-13T00:00:00.000000000Z,43107369627.286566440773854
eth,2020-10-14T00:00:00.000000000Z,42805800702.3923803930400595
eth,2020-10-15T00:00:00.000000000Z,42661073711.842961579093493
eth,2020-10-16T00:00:00.000000000Z,41400056823.842993872846488
eth,2020-10-17T00:00:00.000000000Z,41633142797.5839856631813025
eth,2020-10-18T00:00:00.000000000Z,42723797157.248741884274518
eth,2020-10-19T00:00:00.000000000Z,42903166320.7983368915821755
eth,2020-10-20T00:00:00.000000000Z,41707584653.542163273545081
eth,2020-10-21T00:00:00.000000000Z,44384831965.463092209019806
eth,2020-10-22T00:00:00.000000000Z,46874253479.905853570960785
eth,2020-10-23T00:00:00.000000000Z,46303400782.524999401474688
eth,2020-10-24T00:00:00.000000000Z,46640269106.961329313844515
eth,2020-10-25T00:00:00.000000000Z,46020668226.0468008013680385
eth,2020-10-26T00:00:00.000000000Z,44585414597.015923421854023
eth,2020-10-27T00:00:00.000000000Z,45726338651.344655776510772
eth,2020-10-28T00:00:00.000000000Z,44018002202.648085239308635
eth,2020-10-29T00:00:00.000000000Z,43783900656.967539206747352
eth,2020-10-30T00:00:00.000000000Z,43427791352.175978347940912
eth,2020-10-31T00:00:00.000000000Z,43771395808.051257900568896
eth,2020-11-01T00:00:00.000000000Z,44794947443.51714310992327
eth,2020-11-02T00:00:00.000000000Z,43471889989.2782775142091445
eth,2020-11-03T00:00:00.000000000Z,44009375960.33692970273184684
eth,2020-11-04T00:00:00.000000000Z,45515313895.007007361116654375
eth,2020-11-05T00:00:00.000000000Z,47243042416.8911394557866131
eth,2020-11-06T00:00:00.000000000Z,51718674196.7551942469401057
eth,2020-11-07T00:00:00.000000000Z,49495234269.2822209453142534
eth,2020-11-08T00:00:00.000000000Z,51609557493.426101859793439875
eth,2020-11-09T00:00:00.000000000Z,50388432680.7987448596057144
eth,2020-11-10T00:00:00.000000000Z,51182713291.5418674039239292
eth,2020-11-11T00:00:00.000000000Z,52630307643.9843670220554028
eth,2020-11-12T00:00:00.000000000Z,52483547934.6329263359498798
eth,2020-11-13T00:00:00.000000000Z,54043954188.11712706600670964
eth,2020-11-14T00:00:00.000000000Z,52460351696.6284541280544992
eth,2020-11-15T00:00:00.000000000Z,50968726410.2256130542577912
eth,2020-11-16T00:00:00.000000000Z,52439303240.27991376196064495
eth,2020-11-17T00:00:00.000000000Z,54764598181.229192793883871525
eth,2020-11-18T00:00:00.000000000Z,54407650003.9200897860087297
eth,2020-11-19T00:00:00.000000000Z,53467455292.36299022263313975
eth,2020-11-20T00:00:00.000000000Z,57833655429.958622988002253475
eth,2020-11-21T00:00:00.000000000Z,62130116927.1700991487609309
eth,2020-11-22T00:00:00.000000000Z,64155768064.0761634543313916
eth,2020-11-23T00:00:00.000000000Z,68941420584.1998540628381322
eth,2020-11-24T00:00:00.000000000Z,68649757667.685063438463744
eth,2020-11-25T00:00:00.000000000Z,64532707820.21649483235144305
eth,2020-11-26T00:00:00.000000000Z,58878474304.6490924050690573
eth,2020-11-27T00:00:00.000000000Z,58731546980.197994977539316
eth,2020-11-28T00:00:00.000000000Z,61440808506.013312012098774
eth,2020-11-29T00:00:00.000000000Z,65316285190.6838113817294032
eth,2020-11-30T00:00:00.000000000Z,69709797643.854449896320896
eth,2020-12-01T00:00:00.000000000Z,66852274402.4688515624042282
eth,2020-12-02T00:00:00.000000000Z,68073554769.0077738255656932
eth,2020-12-03T00:00:00.000000000Z,70199089676.3009695565226663
eth,2020-12-04T00:00:00.000000000Z,65048717200.0795801356533762
eth,2020-12-05T00:00:00.000000000Z,67641822105.5134419286691297
eth,2020-12-06T00:00:00.000000000Z,68483549097.7922569913574507
eth,2020-12-07T00:00:00.000000000Z,67305861943.57244516493375495
eth,2020-12-08T00:00:00.000000000Z,63048370940.524604342980851
eth,2020-12-09T00:00:00.000000000Z,65319035865.6105669314883147
eth,2020-12-10T00:00:00.000000000Z,63761025401.4621858607558177
eth,2020-12-11T00:00:00.000000000Z,62065585552.524078901420272
eth,2020-12-12T00:00:00.000000000Z,64697278560.714654143783124
eth,2020-12-13T00:00:00.000000000Z,67206113453.2627933400643225
eth,2020-12-14T00:00:00.000000000Z,66752768792.5306450376160755
eth,2020-12-15T00:00:00.000000000Z,67048839806.666995618841238
eth,2020-12-16T00:00:00.000000000Z,72430880317.7362477887034455
eth,2020-12-17T00:00:00.000000000Z,73189108080.5924815379968785
eth,2020-12-18T00:00:00.000000000Z,74247988547.10995046415058
eth,2020-12-19T00:00:00.000000000Z,75134163428.520800508675953
eth,2020-12-20T00:00:00.000000000Z,72733788308.763628703790913
eth,2020-12-21T00:00:00.000000000Z,69778889327.4811140731581035
eth,2020-12-22T00:00:00.000000000Z,72251497111.774997062517445
eth,2020-12-23T00:00:00.000000000Z,67056518587.1022094616412315
eth,2020-12-24T00:00:00.000000000Z,69729451065.659018369264067
eth,2020-12-25T00:00:00.000000000Z,71327143892.5477978930388175
eth,2020-12-26T00:00:00.000000000Z,72471574959.356349078081353
eth,2020-12-27T00:00:00.000000000Z,78484945438.757179149615893
eth,2020-12-28T00:00:00.000000000Z,83287062649.370864303420104
eth,2020-12-29T00:00:00.000000000Z,83458671524.511834685058386
eth,2020-12-30T00:00:00.000000000Z,85666191925.302977186382065
eth,2020-12-31T00:00:00.000000000Z,84286915998.448497766016863
eth,2021-01-01T00:00:00.000000000Z,83371600687.193447308585665
eth,2021-01-02T00:00:00.000000000Z,88444643858.516706164523984
eth,2021-01-03T00:00:00.000000000Z,112992827132.180963629686584
eth,2021-01-04T00:00:00.000000000Z,117565039436.41921176658968
eth,2021-01-05T00:00:00.000000000Z,125708935410.54224279966872
eth,2021-01-06T00:00:00.000000000Z,136885230787.89242387196878
eth,2021-01-07T00:00:00.000000000Z,139282787723.47940991294696
eth,2021-01-08T00:00:00.000000000Z,139260996522.61805029828184
eth,2021-01-09T00:00:00.000000000Z,146937430255.07070006941814
eth,2021-01-10T00:00:00.000000000Z,144495863161.77533322197312
eth,2021-01-11T00:00:00.000000000Z,123668084991.430898113936
eth,2021-01-12T00:00:00.000000000Z,118649684439.89770438731825
eth,2021-01-13T00:00:00.000000000Z,128840028066.72971498986689
eth,2021-01-14T00:00:00.000000000Z,138530746462.894216552545235
eth,2021-01-15T00:00:00.000000000Z,133408639741.20980938788565
eth,2021-01-16T00:00:00.000000000Z,140722125057.0897484178885
eth,2021-01-17T00:00:00.000000000Z,141943180977.94620445467444
eth,2021-01-18T00:00:00.000000000Z,143115130072.29445409258086
eth,2021-01-19T00:00:00.000000000Z,158441290714.20103283032261
eth,2021-01-20T00:00:00.000000000Z,156372297179.02092549343216
eth,2021-01-21T00:00:00.000000000Z,129507384705.56018802340884
eth,2021-01-22T00:00:00.000000000Z,141263668177.863691608660435
eth,2021-01-23T00:00:00.000000000Z,140981872901.22742021960697
eth,2021-01-24T00:00:00.000000000Z,158666207761.33501309593581
eth,2021-01-25T00:00:00.000000000Z,151635834010.556102030953335
eth,2021-01-26T00:00:00.000000000Z,155799929301.46566279183898
eth,2021-01-27T00:00:00.000000000Z,142556249174.79960484027602
eth,2021-01-28T00:00:00.000000000Z,153539475089.3623266029024
eth,2021-01-29T00:00:00.000000000Z,158322469086.54904406049468
eth,2021-01-30T00:00:00.000000000Z,157935796413.09115422761712
eth,2021-01-31T00:00:00.000000000Z,150797241403.1983115873895
eth,2021-02-01T00:00:00.000000000Z,156838168765.93679654056524
eth,2021-02-02T00:00:00.000000000Z,174513861659.040202462741155
eth,2021-02-03T00:00:00.000000000Z,190033689373.90470820090207
eth,2021-02-04T00:00:00.000000000Z,184201540613.43992904950652
eth,2021-02-05T00:00:00.000000000Z,197060852682.25437533999736
eth,2021-02-06T00:00:00.000000000Z,192871957551.13045274461271
eth,2021-02-07T00:00:00.000000000Z,185142454684.44711140094107
eth,2021-02-08T00:00:00.000000000Z,199773626601.281527853435535
eth,2021-02-09T00:00:00.000000000Z,202924057060.05547168775224
eth,2021-02-10T00:00:00.000000000Z,200355536883.19624833330357
