"timestamp","btc_dominance","eth_dominance","score","USD_total_market_cap","USD_total_volume24h","USD_total_volume24h_reported","USD_altcoin_volume24h","USD_altcoin_volume24h_reported","USD_altcoin_market_cap","USD_original_score","active_cryptocurrencies","active_market_pairs","active_exchanges","total_cryptocurrencies","total_exchanges","origin_id","USD_origin_id"
2023-08-23,48.4504,18.7802,1692748800000,1046007630054.52,33084239848.12,141112905582.99,18579070327.64,87448741063.95,539212551298.4,NA,9506,63327,663,26588,6607,"1255541",NA
2023-08-24,48.317,18.9571,1692835200000,1064882221991.8,34697011299.75,151163518769.77,17711639632.81,78608295111.13,550363606758.32,NA,9493,63208,660,26599,6621,"1256981",NA
2023-08-25,48.3078,18.9288,1692921600000,1054311694140.14,27502627322.68,115249122050.92,14628119426.87,62158306729.98,544997369809.42,NA,9433,62885,662,26607,6633,"1258421",NA
2023-08-26,48.2675,18.9144,1.693008e+12,1050573300381.91,27537097350.98,116830793970.11,15131881788.71,66355799454.8,543487364639.89,NA,9418,63107,660,26615,6642,"1259861",NA
2023-08-27,48.286,18.8731,1693094400000,1048640170544.89,15142066308.98,53517043186.95,9107356961.86,35619125447.47,542293496164.73,NA,9387,63061,660,26615,6648,"1261301",NA
2023-08-28,48.2337,18.921,1693180800000,1053098943196.97,16329890710.52,62243724520.98,9415904151.48,40050132304.63,545150177713.33,NA,9375,62972,660,26616,6649,"1262741",NA
2023-08-29,48.2721,18.8665,1693267200000,1052892008490.65,24577299869.87,104271453327.6,13574736766.57,61146821651.9,544639163144.49,NA,9368,62928,660,26624,6659,"1264181",NA
2023-08-30,48.9507,18.8542,1693353600000,1102884983370.28,52903434518.44,208553312424.5,23534651760.37,100800813869.96,563015245391.22,NA,9344,62883,660,26627,6666,"1265619",NA
2023-08-31,48.9094,18.8615,1.69344e+12,1086855012886.33,31552475320.23,124990309470.59,15209014205.67,66992750842.39,555280666076.34,NA,9332,64272,662,26637,6674,"1267059",NA
2023-09-01,48.2708,18.9102,1693526400000,1046144517702.37,37571352059.13,164566457580.17,17390381318.27,83056246967.45,541162154694.3,NA,9312,64620,668,26645,6695,"1268499",NA
2023-09-02,48.3273,18.8307,1693612800000,1039655934927.76,33960057979.21,141946390021.4,16758184871.12,79736898093.45,537218255483.07,NA,9321,64772,669,26648,6705,"1269939",NA
2023-09-03,48.3222,18.8762,1693699200000,1042569720049.44,21932761798.03,80850457257.03,11832332888.69,54676189219.8,538776714309.19,NA,9314,64828,669,26648,6709,"1271379",NA
2023-09-04,48.4188,18.8277,1693785600000,1044553481554.5,19855263792.02,73251034123.19,10893135544.58,45179781663.88,538793064801.03,NA,9296,64819,669,26648,6718,"1272819",NA
2023-09-05,48.2974,18.8217,1.693872e+12,1040971064456.37,24054019621.64,92578691098.21,13373472376.08,57422866451.08,538209043261.88,NA,9290,64878,669,26652,6730,"1274259",NA
2023-09-06,48.231,18.8643,1693958400000,1041166631106.19,24778543297.08,101125723926.21,13684273832.93,63548069122.28,539001645911.39,NA,9281,64809,669,26660,6739,"1275699",NA
2023-09-07,48.1895,18.8527,1694044800000,1040848209981.33,27029764183.92,109568698815.44,14277259380.6,64300956775.38,539269172237.68,NA,9267,65023,670,26671,6757,"1277139",NA
2023-09-08,48.5181,18.8009,1694131200000,1053594075056.86,24167769182.71,106517535256.29,13077776178.7,61039463182.36,542410208447.44,NA,9243,65044,669,26678,6767,"1278579",NA
2023-09-09,48.3306,18.8375,1694217600000,1044137912140.25,23561309545.85,104875221575.77,12744830585.99,60920158633.78,539499638001.91,NA,9204,64940,668,26683,6773,"1280019",NA
2023-09-10,48.3396,18.8371,1.694304e+12,1043586526789.19,13440240267.55,55214567535.44,7958922523.34,37939523993.39,539120617281.7,NA,9192,64904,668,26684,6778,"1281459",NA
2023-09-11,48.5997,18.7707,1694390400000,1035507857537.16,20279672156.4,92500075686.93,12380119109,61626233663.54,532254412375.72,NA,9170,64853,668,26685,6781,"1282899",NA
2023-09-12,48.6729,18.5204,1694476800000,1007169395785.06,32530881578.69,152768163478.34,17930896364.85,84957572525.61,516950828746.5,NA,9166,64904,668,26700,6785,"1284365",NA
2023-09-13,48.9142,18.6061,1694563200000,1029085048058.72,35423451439.22,160884773360.31,16765612867.07,73785473465.73,525716046905.47,NA,9164,64886,670,26705,6806,"1285905",NA
2023-09-14,49.0705,18.5624,1694649600000,1041455228178.83,27302036656.18,122366959310.92,14230597643.21,65728702263.23,530408271697.84,NA,9147,64740,670,26705,6814,"1287345",NA
2023-09-15,49.1329,18.5851,1.694736e+12,1052417682131.76,28414670934.81,131154735892.52,14602750585.38,68601679892.87,535333915220.26,NA,9136,65321,670,26713,6824,"1288965",NA
2023-09-16,48.9193,18.6199,1694822400000,1059895167761.48,25608292082.29,110333164127.04,14126848407.15,64550740936.68,541402199964.34,NA,9116,65287,670,26715,6833,"1290405",NA
2023-09-17,48.8503,18.5485,1694908800000,1059874488138.3,19496196198.49,87440685099.37,12095491226.76,61002720042.17,542122761108.02,NA,9106,65301,670,26717,6838,"1291845",NA
2023-09-18,49.0559,18.5106,1694995200000,1054114116355.4,17607070976.34,74214513063.36,10832581226.15,51953054339.74,537008918406.63,NA,9095,65254,670,26720,6852,"1293285",NA
2023-09-19,49.0436,18.5125,1695081600000,1063330646470.47,31127779684.52,145021384478.41,15512550797.47,72435255174.78,541834728763.95,NA,9092,65305,671,26729,6855,"1294725",NA
2023-09-20,49.2221,18.3389,1.695168e+12,1077461946206.82,27278835522.59,127672630774.88,13471255238.03,61699197415.48,547112157802.93,NA,9085,64952,669,26741,6867,"1296165",NA
2023-09-21,49.3078,18.1911,1695254400000,1072488425423.51,28082794439.47,124644559376.03,14801648100.17,66117762310.53,543667572966.97,NA,9140,65061,671,26842,6879,"1297605",NA
2023-09-22,49.2154,18.1016,1695340800000,1052168523016.98,32352223636.24,164677413217.35,58980846757.88,110729624817.19,534339111566.31,NA,9132,65088,672,26847,6892,"1299045",NA
2023-09-23,49.1232,18.1616,1695427200000,1054710914959.55,22126067423.01,87068221522.37,11547216319.49,51639175040.86,536602782041.32,NA,9129,64511,669,26854,6901,"1300485",NA
2023-09-24,49.1253,18.1682,1695513600000,1054731717099.65,16244650304.88,55903684716.6,8840143428.45,38215050788.79,536591758610.79,NA,9122,64516,669,26855,6905,"1301925",NA
2023-09-25,49.0422,18.2104,1.6956e+12,1043687188538.18,17995019275.53,72681495919.12,9801442437.08,45050312153.67,531839946918.82,NA,9104,64436,669,26855,6910,"1303365",NA
2023-09-26,48.9578,18.2345,1695686400000,1047178228939.27,24689515114.64,103826674255.43,12691904267.93,55788138894.02,534502314250.5,NA,9089,64438,669,26857,6914,"1304805",NA
2023-09-27,48.8935,18.3263,1695772800000,1045283965763.64,22702290381.43,90427434548.28,12716547434.42,55056310476.86,534208369297.99,NA,9085,64441,669,26861,6920,"1306245",NA
2023-09-28,48.9863,18.3117,1695859200000,1048964411622.17,27303085450.61,134362627604.26,15584804188.46,78912489596.07,535115725566.95,NA,9079,64184,668,26864,6932,"1307685",NA
2023-09-29,49.0688,18.5077,1695945600000,1073830375025.56,31004821037.08,147669523502.1,16925751953.06,81300218201.63,546914568670.71,NA,9068,64148,669,26870,6945,"1309125",NA
2023-09-30,48.8385,18.6637,1.696032e+12,1074492624286.71,40311855811.08,131790181857.92,29915634978.07,84017729798.62,549726479376.18,NA,9063,64061,667,26873,6954,"1310565",NA
2023-10-01,48.8356,18.6598,1696118400000,1076839086689.66,32436623763.63,92814588052.36,27105641391.02,69791911646.34,550958505300.51,NA,9052,64044,667,26873,6959,"1312005",NA
2023-10-02,49.1235,18.7636,1696204800000,1110774639228.37,33129903900.2,123877959453.56,23624369752.87,79738082690.38,565123102778.42,NA,9043,64020,667,26875,6963,"1313445",NA
2023-10-03,49.3464,18.3882,1696291200000,1087603651244.27,43833929056.94,190631595149.07,24040293528.09,96653002204.04,550910794185.37,NA,9038,63981,666,26879,6965,"1314885",NA
2023-10-04,49.2992,18.3574,1696377600000,1085141311636.84,35973907826.5,131871018228.92,24567541360.27,80492285096.87,550174853006.76,NA,9024,63977,666,26885,6967,"1316325",NA
2023-10-05,49.708,18.1649,1.696464e+12,1090762128883.91,28002070268.38,128294908155.98,16858079346.84,76089459435.01,548566222412.56,NA,9024,63957,666,26889,6973,"1317765",NA
2023-10-06,49.6719,17.9995,1696550400000,1076484719293.35,26024174048.55,127565994139.19,14147045756.44,65479457562.73,541774313750.2,NA,9013,63933,666,26891,6976,"1319205",NA
2023-10-07,49.7804,18.072,1696636800000,1095067311152.66,26479956729.31,139464795638.99,12987724931.39,66200386953.51,549938856131.31,NA,9001,63908,666,26897,6981,"1320645",NA
2023-10-08,49.9148,17.9812,1696723200000,1093098548403.85,15736210617.32,73329873532.19,9183300345.33,45126072685.39,547480981902.91,NA,8996,63895,666,26897,6983,"1322085",NA
2023-10-09,49.9415,18.0011,1696809600000,1091179431499.26,17993484538.15,90372541714.5,10076091448.71,52097827812.22,546227921801.5,NA,8974,63867,666,26900,6988,"1323525",NA
2023-10-10,50.2774,17.7489,1.696896e+12,1070423866234.62,28659929370.74,142912067723.78,16652413820.13,84301145547.95,532242080217.58,NA,8969,63844,666,26903,6994,"1324965",NA
2023-10-11,50.191,17.7052,1696982400000,1064750812935.9,23901300194.51,112815729281.23,13928083662.97,63952431605.86,530342076681.4,NA,8963,63855,666,26906,7003,"1326405",NA
2023-10-12,49.8275,17.8994,1697068800000,1052280272133.4,27203644812.6,137610127061.97,13552696444.17,67997003343.97,527955532393.06,NA,8960,63894,665,26909,7010,"1327845",NA
2023-10-13,49.9867,17.727,1697155200000,1044356785290.49,22468366832.39,113374840999.6,13075975212.95,68524294085.98,522317033669.17,NA,8959,64137,666,26911,7020,"1329285",NA
2023-10-14,49.9193,17.7753,1697241600000,1050094148491.25,27421676398.6,108262902439.95,12256256445.75,55893787978.15,525894628532.88,NA,8945,64069,666,26916,7027,"1330725",NA
2023-10-15,49.8339,17.7813,1.697328e+12,1051769112210.66,13946542632.74,62590145054.54,8558135593.61,39548229317.5,527631035197.35,NA,8928,64013,666,26918,7030,"1332165",NA
2023-10-16,50.0314,17.6874,1697414400000,1059425864624.88,18364309175.51,87919224143.99,11265548573.64,54163150491.53,529379791597.12,NA,8916,63963,666,26920,7040,"1333605",NA
2023-10-17,50.7984,17.5672,1697500800000,1095710203484.59,60535714366.94,243330588280.51,32698668182.61,108233306156.44,539106998833.51,NA,8903,63978,664,26922,7055,"1335045",NA
2023-10-18,51.044,17.328,1697587200000,1086436130507.98,46588112216.24,146251652885.67,31716271390.21,82977136845.6,531875795315.97,NA,8897,63962,664,26926,7071,"1336485",NA
2023-10-19,51.0912,17.3777,1697673600000,1082263475877.94,40508041359.24,137668886437.83,27784192275.06,79237934825.96,529322485758.39,NA,8893,64114,667,26929,7080,"1337925",NA
2023-10-20,51.2516,17.2316,1.69776e+12,1094005072553.77,40993099711.61,139339236671.33,26544782962.84,79296255070.42,533309722939.42,NA,8864,64008,667,26932,7088,"1339365",NA
2023-10-21,51.6474,17.2035,1697846400000,1121831459276.21,51089976603.22,190430140920.06,29553419074.26,96112875228.59,542435183788.4,NA,8854,64019,667,26933,7089,"1340805",NA
2023-10-22,51.4203,17.2525,1697932800000,1135772003962.88,38310201989.95,132906501814.99,26769419702.66,83762765160.06,551754394283.14,NA,8849,64007,667,26935,7092,"1342245",NA
2023-10-23,51.143,17.4764,1698019200000,1145025658169.76,40315072632.84,130639569995.27,29868940229.69,90512800371.2,559424835620.52,NA,8843,64007,667,26935,7095,"1343685",NA
2023-10-24,52.5076,17.2651,1698105600000,1229974525135.45,69650080042.63,319524894151.46,31281458916.69,145994031968.24,584145029469.89,NA,8836,64017,667,26939,7098,"1345125",NA
2023-10-25,53.0373,17.1958,1.698192e+12,1248180982644.24,83170507698.84,353212142532.85,38244472507.81,166875985349.06,586179563602.67,NA,8835,64167,668,26945,7104,"1346565",NA
2023-10-26,53.3053,17.0099,1698278400000,1263748056115.35,51801603619.23,219474617842.92,26547970626.32,120687503077.91,590103908089.56,NA,8841,64258,667,26955,7111,"1348005",NA
2023-10-27,52.9391,17.2207,1698364800000,1259755328202.72,47964994144.38,204166426246.81,28537003153.88,130128480623.08,592852704971.53,NA,8847,64797,668,26962,7115,"1349445",NA
2023-10-28,52.9916,17.1345,1698451200000,1249435415222.27,37642422539.1,154829722271.84,21224975310.41,92316595698.6,587339957890.53,NA,8852,64990,667,26972,7116,"1350885",NA
2023-10-29,53.0076,17.0147,1698537600000,1255780027773.15,24444477110.81,94631650047.26,14284209433.67,60041275899.47,590121486125.79,NA,8846,65044,667,26973,7119,"1352325",NA
2023-10-30,53.0568,16.9896,1.698624e+12,1271072550582.4,25807550720.52,107002254779.04,14647531626.19,64380759119.06,596682561566.23,NA,8841,65046,667,26979,7123,"1353765",NA
2023-10-31,52.7601,17.0475,1698710400000,1277029061226.45,39460377437.05,161879654176.16,22275239764.22,95782136324.63,603267650353.58,NA,8847,65175,670,26989,7164,"1355205",NA
2023-11-01,52.8041,17.0383,1698796800000,1281992776894.48,40580055949.27,169629715460.02,24821843009.22,107375049438.07,605047725543.67,NA,8832,65046,670,26997,7181,"1356645",NA
2023-11-02,52.8894,16.9758,1698883200000,1308678434166.76,53554876705.39,232007277567.31,31108074365.6,132184391899.89,616526524100.18,NA,8842,64824,670,27006,7191,"1358085",NA
2023-11-03,52.8441,16.7705,1698969600000,1291414042107.93,50250607101.33,216012579167.71,29252441558.98,122852460923.82,608978424465.58,NA,8841,64737,671,27008,7193,"1359525",NA
2023-11-04,52.4597,17.0469,1.699056e+12,1293261871779.75,41557961734.12,176870418239.85,24400208300.99,102369474345.02,614820416991.71,NA,8845,64857,671,27017,7196,"1360965",NA
2023-11-05,52.356,17.0666,1699142400000,1309015796545.3,27906586640.41,117301574953.55,18345419456.93,78902175819.31,623667081197.24,NA,8838,64908,671,27018,7202,"1362405",NA
2023-11-06,51.8582,17.2552,1699228800000,1320182625569.52,38262295253.18,170012838890.77,25849535370.55,113776399568.96,635559539902.23,NA,8830,64963,671,27018,7209,"1363845",NA
2023-11-07,51.3431,17.1406,1699315200000,1333308694649.49,39648091326.31,166856692567.38,26955006273.96,113394197838.33,648746397683.84,NA,8830,65037,672,27020,7215,"1365285",NA
2023-11-08,51.8445,17.0037,1699401600000,1335127572367.48,49256435921.19,212622026631.69,30421474061.66,130987945489.05,642937203834.09,NA,8833,65061,672,27030,7223,"1366725",NA
2023-11-09,51.7341,16.8787,1.699488e+12,1346084005957.99,42168545573.94,180781075559.93,24873833804.4,103987740945.29,649700066204.82,NA,8829,65149,672,27033,7229,"1368165",NA
2023-11-10,51.2729,18.2399,1699574400000,1398383575385.91,96163729885.64,427401350841.08,58405752199.91,249114818775.7,681391968810.36,NA,8836,64967,670,27039,7239,"1369605",NA
2023-11-11,51.382,17.6149,1699660800000,1418844964727.99,69117600853.58,256717375862.59,46407455975.73,174343360835.78,689813572907.16,NA,8838,65112,671,27042,7246,"1371045",NA
2023-11-12,51.286,17.4495,1699747200000,1414865971470.37,55155651521.86,203740347408.18,41231800302.24,157027950920.05,689237187931.76,NA,8831,65147,671,27044,7249,"1372485",NA
2023-11-13,51.1702,17.3787,1699833600000,1415333472844.52,46268513172.43,167020329420.88,34723392692.32,129648158386.61,691104976941.1,NA,8828,65115,671,27045,7253,"1373925",NA
2023-11-14,51.153,17.7252,1.69992e+12,1394265987209,64604877784.23,248575322717.2,45545403536.6,177409392096.78,681057314372.67,NA,8835,65175,671,27062,7256,"1375365",NA
2023-11-15,50.9045,17.4438,1700006400000,1364502154648.59,65405333333.81,259220016565.9,41548800779.66,160968667595.64,669908615402.19,NA,8849,65233,671,27074,7269,"1376805",NA
2023-11-16,51.4041,17.2028,1700092800000,1440170833742.97,67376307046.17,251098529189.15,40008175078.86,141682661290.32,699864180227.3,NA,8853,65300,671,27078,7283,"1378245",NA
2023-11-17,51.1618,17.0751,1700179200000,1381335242906.16,71621942772.77,280667112666.01,45614667872.67,174501897755.05,674619828705.96,NA,8854,65198,672,27085,7294,"1379685",NA
2023-11-18,51.4016,16.9436,1700265600000,1392113702451.12,61641466980.23,233004805375.44,39198142267.18,150047824766.94,676545034952.49,NA,8857,65269,671,27102,7297,"1381125",NA
2023-11-19,51.4196,16.9755,1.700352e+12,1390730073576.85,40607308190.97,143009011189,28722221573.51,104512744220,675622127703.99,NA,8853,65265,671,27103,7303,"1382565",NA
2023-11-20,51.4451,17.0393,1700438400000,1420313224272.62,38807583588.79,142796441705.04,25888787020.37,96572186953.73,689632356037.99,NA,8839,65246,671,27105,7310,"1384005",NA
2023-11-21,51.6755,17.1547,1700524800000,1417560728672.17,55029365347.64,215465873689.13,34143234727.09,132363940177.91,685029450837.62,NA,8844,65453,672,27128,7318,"1385445",NA
2023-11-22,51.7786,17.2251,1700611200000,1351079062227.38,66410016904.96,276221005649.36,41231302321.15,162893935430.41,651509415954.75,NA,8849,65585,672,27138,7329,"1386885",NA
2023-11-23,51.5806,17.4979,1700697600000,1418535373207.75,59415066531.37,224364655183.65,35033708811.36,132132177207.44,686846493588.57,NA,8853,65901,674,27143,7340,"1388325",NA
2023-11-24,51.4812,17.5099,1.700784e+12,1416271368894.3,39948340991,157337126682.26,25733527264.18,102627003120.27,687157245491.58,NA,8854,65945,676,27148,7343,"1389765",NA
2023-11-25,51.5287,17.485,1700870400000,1431273819704.62,54210631246.48,215008339705.47,31288314003,124997679548.79,693756529990.38,NA,8861,66012,678,27162,7351,"1391205",NA
2023-11-26,51.3514,17.4145,1700956800000,1439185469599.81,31220639691.41,115413749012.85,22121126635.97,86351102827.25,700144205067.35,NA,8857,66054,678,27164,7353,"1392645",NA
2023-11-27,51.3557,17.3877,1701043200000,1426561110016.36,40656263052.68,157547754209.01,26910968942.53,106783147225.13,693940681804.01,NA,8862,66095,678,27165,7363,"1394085",NA
2023-11-28,51.6473,17.2853,1701129600000,1410404031441.63,51966232264.82,192595693617.8,32962933356.41,121863997634.93,681968958791.42,NA,8862,66200,678,27169,7367,"1395525",NA
2023-11-29,51.9648,17.3092,1.701216e+12,1423588669812.78,51267542363.8,195280881917.74,29572402931.79,111581196228.42,683824256000.5,NA,8862,66251,679,27176,7375,"1396965",NA
2023-11-30,52.0983,17.1722,1701302400000,1421170963266.71,48539289994.2,176702304257.58,27810610348.33,103263194197.77,680765430901.49,NA,8863,66190,680,27191,7390,"1398405",NA
2023-12-01,51.8418,17.344,1701388800000,1422813233503.07,42479582594.91,149770634476.21,24363523565.17,91853174594.5,685200862203.3,NA,8853,66341,684,27198,7401,"1399845",NA
2023-12-02,52.1291,17.2905,1701475200000,1451579404781.26,50793444368.72,193510993580.41,27281091993.53,101789096559.67,694884203354.48,NA,8866,66392,684,27218,7408,"1401285",NA
2023-12-03,51.9898,17.5349,1701561600000,1485069548685.56,42481035444.68,166008344786.96,26946266400.3,106547246964.13,712984675871.64,NA,8857,66370,684,27218,7420,"1402725",NA
2023-12-04,52.1913,17.6035,1.701648e+12,1498312891719.88,44075804300.86,169546687435.33,28303834736.7,106877355980.57,716324516263.41,NA,8856,66354,684,27218,7425,"1404165",NA
2023-12-05,52.9809,17.3993,1701734400000,1550068073028.41,95714033402.13,358475838922.46,55857249069.94,198442652960.33,728827452664.64,NA,8870,66420,684,27234,7429,"1405605",NA
2023-12-06,53.8383,17.2182,1701820800000,1601656435248.47,80606214908.36,332045196241.19,44291273509.52,180105571982.04,739352492414.43,NA,8886,66025,683,27248,7447,"1407045",NA
2023-12-07,53.9191,16.9057,1701907200000,1587619574933.8,77231711597.17,302253792399.87,47324381313.02,187530796736.15,731590077301.13,NA,8898,66041,683,27257,7453,"1408485",NA
2023-12-08,52.8398,17.6812,1701993600000,1602895300033.9,71213191115.16,276007159624.43,43574353977.82,168116518064.58,755927905147.99,NA,8883,66041,680,27281,7461,"1409925",NA
2023-12-09,52.6925,17.289,1.70208e+12,1640137689741.01,66671389101.46,247141967393.47,42250907432.7,152943769887.1,775908685737.3,NA,8898,66229,680,27296,7468,"1411365",NA
2023-12-10,52.5407,17.2855,1702166400000,1628340641736.58,61781506150.61,231472279475.13,44412338424.66,164272051964.78,772798596899.39,NA,8888,66347,680,27297,7472,"1412805",NA
2023-12-11,52.2445,17.246,1702252800000,1639844113351.76,44627330832.33,165382489018.73,31627414655.14,114154686454.67,783115530956.06,NA,8881,66401,680,27297,7479,"1414245",NA
2023-12-12,51.89,17.1954,1702339200000,1555170606714.12,97464486356.76,393596861120.16,56833342523.82,215842833305.52,748191857591.14,NA,8906,66583,682,27319,7493,"1415685",NA
2023-12-13,51.8981,16.9361,1702425600000,1563228562115.44,69514717258.5,314105120177.46,44733376250.67,203630617820.97,751943328828.23,NA,8902,66864,684,27338,7501,"1417125",NA
2023-12-14,52.1714,16.8935,1.702512e+12,1608677425918.02,70160286457.22,282897014822.99,43365348922.95,162529554022.84,769407101502.83,NA,8912,66954,683,27347,7508,"1418565",NA
2023-12-15,51.8103,17.1329,1702598400000,1625208845100.88,105054292786.84,319764776982.64,79474629219.53,203743842384.25,783183543715.46,NA,8924,67238,683,27355,7514,"1420005",NA
2023-12-16,51.8605,16.8622,1702684800000,1582494624018.18,99526228660.57,273225359822.89,79886480906.97,186664715883.57,761805560785.82,NA,8923,67321,683,27368,7521,"1421445",NA
2023-12-17,51.6779,16.7333,1702771200000,1599685273364.12,47379271774.47,181827966526.76,32993619808.47,122010329698.11,773001714288.02,NA,8926,67339,683,27375,7524,"1422885",NA
2023-12-18,51.6233,16.8331,1702857600000,1568028389888.06,47526180366.85,190320282848.41,30845104422.16,116052972143.55,758560974955.4,NA,8910,67286,683,27376,7531,"1424325",NA
2023-12-19,52.1696,16.6651,1.702944e+12,1599568036103.31,64592434078.85,271868730776.6,39368217108.61,152696466811.57,765080071872.19,NA,8899,67294,683,27382,7534,"1425765",NA
2023-12-20,52.2187,16.519,1703030400000,1584407035121.43,60233140532.78,243669804656.72,37063082016.84,137758361614.64,757050221585.18,NA,8916,68065,684,27407,7542,"1427205",NA
2023-12-21,52.5687,16.0538,1703116800000,1625478027741.18,69468687267.61,286973852553.31,41598573838.89,157906774302.38,770986074075.17,NA,8922,68225,684,27425,7546,"1428645",NA
2023-12-22,51.831,16.2447,1703203200000,1656956943109.25,66237580785.93,267046124616.33,43786341313.71,166481606643.26,798138766710.63,NA,8933,68424,686,27436,7554,"1430085",NA
2023-12-23,51.3933,16.6807,1703289600000,1676335969152.05,70942829263.62,278328302365.82,49914841292.47,187476749623.03,814811700598.14,NA,8952,68775,687,27461,7562,"1431525",NA
2023-12-24,51.0832,16.5579,1.703376e+12,1676210411830.28,48938113761.63,185789928520.31,35429561716.12,134294832074.15,819948004754.95,NA,8956,68780,687,27469,7571,"1432965",NA
2023-12-25,50.8396,16.4361,1703462400000,1656582894748.92,64524457197.07,241500337202.67,45690693877.5,173693506337.62,814383228852.64,NA,8949,68751,687,27470,7573,"1434405",NA
2023-12-26,50.6382,16.1966,1703548800000,1686182449757.13,76648251979.4,254800057838.16,55534245577.73,179817492899.78,832330520562.93,NA,8953,68798,687,27478,7579,"1435845",NA
2023-12-27,50.331,16.2117,1703635200000,1654251277637.67,81638929657.22,316042161470.52,51611193804.38,208017810299.54,821650072651.33,NA,8956,68594,687,27490,7590,"1437285",NA
2023-12-28,50.0837,16.831,1703721600000,1699092662960.57,74943723670.46,291070008717.27,49679114199.85,194114705843.44,848123732597.97,NA,8962,68560,685,27496,7596,"1438725",NA
2023-12-29,49.9761,16.8907,1.703808e+12,1670123853309.12,78922292937.41,309352315786.58,55931113968.92,213430155258.28,835461582820.62,NA,8970,68927,685,27504,7608,"1440165",NA
2023-12-30,49.9243,16.7433,1703894400000,1651319430957.1,70807962155.44,298422524765.19,44807878006.33,186492335245.77,826910165263.61,NA,8986,69107,685,27550,7644,"1450982",NA
2023-12-31,50.0225,16.6899,1703980800000,1650457252142.8,43629092637.98,185388213227.62,27613867695,117033091120.92,824857453159.2,NA,8974,69004,686,27530,7622,"1443045",NA
2024-01-01,50.2434,16.6402,1704067200000,1647895239480.1,45890790502.08,205672452745.33,29493555742.86,140626854702.79,819936648213.43,NA,8974,69019,686,27530,7627,"1444485",NA
2024-01-02,50.5456,16.5153,1704153600000,1711920394246.82,48834341831.19,204561461123.73,30403953838.97,128611333195.37,846620369485.22,NA,8976,69113,686,27534,7634,"1445925",NA
2024-01-03,51.142,16.4428,1.70424e+12,1722002934615.59,81798818096.8,321473817752.3,42476318018.29,171310705496.63,841335714749.67,NA,8986,69085,685,27550,7642,"1450803",NA
2024-01-04,51.2703,16.2277,1704326400000,1637244188137.75,116308696896.23,451018265613.37,69962479767.39,267367204585.41,797823439017.4,NA,9007,69241,685,27568,7650,"1452250",NA
2024-01-05,51.4041,16.1957,1704412800000,1683933362957.3,74231853887.32,283885006315.64,43781552017.53,161924301077.59,818323012865.74,NA,9018,69332,686,27582,7657,"1453690",NA
2024-01-06,51.7916,16.3219,1704499200000,1670815972358.85,73556752295.75,303001488875.51,41222638804.12,172260369805.71,805473945783.31,NA,9020,69482,686,27590,7659,"1455130",NA
2024-01-07,52.1815,16.3118,1704585600000,1651760668915.86,45881164457.03,194558170564.37,29787923337.64,130601459657.73,789847865850.69,NA,9023,69482,686,27592,7661,"1456570",NA
2024-01-08,52.6463,16.3352,1.704672e+12,1635454867091.54,47874661366.64,210061004011.69,28538952691.3,135322645579.71,774448076293.96,NA,9019,69482,686,27593,7664,"1458010",NA
2024-01-09,53.2095,16.2081,1704758400000,1729897502023.57,86836407855.63,360145918716.16,44089870968.64,192780286312.28,809427177359.27,NA,9020,69518,686,27601,7669,"1459450",NA
2024-01-10,52.9863,16.5202,1704844800000,1705891985197.72,84904697914.19,355772843906.2,45081851823.82,194866670330.85,802002877638.05,NA,8990,69540,686,27615,7674,"1460890",NA
2024-01-11,51.664,17.5494,1704931200000,1769019931447.03,112210131304.42,459019936916.39,62091247923.58,254995804436.1,855073441802.18,NA,8992,69987,686,27625,7678,"1462330",NA
2024-01-12,51.2,17.7413,1705017600000,1774422173721.75,106938283077.2,427881960463.96,61109353278.64,241834250781.3,865917351450.46,NA,9001,69746,687,27634,7683,"1463770",NA
2024-01-13,50.1176,18.1118,1.705104e+12,1674602580778.05,99537952126,409984058041.5,56205035876.75,237771203982.04,835332538679.66,NA,9021,69892,690,27651,7688,"1465210",NA
2024-01-14,49.691,18.3313,1705190400000,1689693799791.85,54364011990.57,217712370884.03,33763967159.04,135366265923.59,850067555874.31,NA,9019,69899,690,27652,7690,"1466650",NA
2024-01-15,49.7217,18.05,1705276800000,1645890473684.53,48568967323.33,204653177188.11,31042909878.34,131314509117.56,827526354699.05,NA,9015,69855,690,27654,7693,"1468090",NA
2024-01-16,49.7643,18.0262,1705363200000,1674078332753.98,56405252244.24,226720570074.95,34083993859.92,132417274290.33,840985351108.73,NA,8711,67529,690,27667,7696,"1469530",NA
2024-01-17,49.7445,18.2918,1705449600000,1699949742503.76,58593142716.96,244366248190.6,34529814277.69,140307914248.74,854318369686.02,NA,8718,67849,692,27670,7701,"1470970",NA
2024-01-18,49.7612,18.0485,1.705536e+12,1683643666920.57,55319956386.51,229245940018.39,34468208443.03,143813712518.66,845842160544.14,NA,8744,68398,695,27698,7707,"1472410",NA
2024-01-19,49.603,18.1851,1705622400000,1630908410094.85,63084768018.95,263301316739.68,37866415673.84,152198845750.41,821928549969.81,NA,8760,68683,695,27706,7712,"1473850",NA
2024-01-20,49.7512,18.2444,1705708800000,1639959782989.59,63855641107.64,269451190699.65,38103654852.6,157411512264.06,824059547329.64,NA,8752,68253,695,27724,7717,"1475290",NA
