date,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_trades,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_trades,sol_open,sol_high,sol_low,sol_close,sol_volume,sol_trades,btc_funding_rate,eth_funding_rate,sol_funding_rate,btc_market_cap,eth_market_cap,sol_market_cap,fear_greed,btc_dominance,eth_dominance,USD_total_market_cap,USD_total_volume24h,USD_altcoin_market_cap,USD_altcoin_volume24h
2025-10-08,121332.96,124197.25,121066.14,123306.0,17012.618,4184997.0,4447.7,4558.0,4410.08,4525.72,399904.3287,4771608.0,219.98,229.72,217.3,229.02,3103760.645,2154720.0,5.9793333333333336e-05,2.851e-05,-3.655666666666667e-05,2459360000000.0,546683582865.0299,125023821405.63434,60.0,58.225,12.9241,4156729862708.31,232638702938.0,1736474593113.62,156471648923.5
2025-10-09,123306.01,123762.94,119651.47,121662.4,21559.36007,4231167.0,4525.72,4531.52,4265.06,4368.09,515978.1829,5181361.0,229.03,229.69,216.53,220.93,3272953.431,2359051.0,2.716333333333333e-05,3.0463333333333334e-05,6.588e-05,2423780000000.0,527336416239.58325,120524201060.63943,70.0,58.2586,12.9491,4219881862458.85,193057155783.26,1761436372042.95,127711272190.55
2025-10-10,121662.41,122550.0,102000.0,112774.5,64171.93927,11404522.0,4368.09,4393.63,3435.0,3829.72,1493971.0244,12594514.0,220.93,224.46,168.79,188.43,9622835.429,5852243.0,1.892333333333333e-05,-2.366666666666661e-07,2.4100000000000006e-06,2267340000000.0,466764241141.8977,104474558798.65482,64.0,58.5943,12.7389,4140370931751.28,211711221331.15,1714348043554.29,137055474726.7
2025-10-11,112774.49,113322.39,109561.59,110644.4,35448.51652,6661929.0,3829.72,3878.3,3643.33,3746.79,789885.6582,8794145.0,188.43,191.05,172.58,177.62,7292387.248,6001725.0,6.822333333333333e-05,-1.0889999999999994e-05,-0.00221781,2211340000000.0,452619159775.3481,97281071779.62083,27.0,60.1327,12.358,3749317655375.35,417331388487.48,1494751205571.87,264177768719.3
2025-10-12,110644.4,115770.0,109565.06,114958.8,32255.30272,6048575.0,3746.8,4197.7,3694.74,4152.29,811308.152,8286691.0,177.63,199.0,173.0,197.0,6486999.721,4248027.0,-3.701666666666666e-05,-3.563e-05,-0.0010186166666666,2295320000000.0,500610762521.2757,107511772965.17372,24.0,59.8352,12.264,3691252258730.43,296052259501.3,1482585431506.73,185311179045.09
2025-10-13,114958.81,115963.81,113616.5,115166.0,22557.24033,5739352.0,4152.29,4292.0,4042.29,4240.85,622813.9247,8321249.0,196.99,209.28,190.02,208.69,6253161.511,3592866.0,-1.2426666666666666e-05,2.622e-05,-0.0002971933333333,2298890000000.0,512916476072.16974,113893419421.61444,38.0,58.8017,12.8715,3902591403361.21,262597668722.59,1607801917477.47,168478077759.62
2025-10-14,115166.0,115409.96,109866.0,113028.14,31870.32974,7425642.0,4240.86,4263.38,3888.74,4125.02,962996.7658,10714712.0,208.69,211.25,191.03,202.44,7349167.875,4266429.0,-2.609e-05,2.8823333333333336e-05,-8.003333333333332e-06,2259080000000.0,499112194565.74,110881041777.751,38.0,58.3302,13.0081,3939084414401.06,234109459252.65,1641409520148.39,162468902507.03
2025-10-15,113028.13,113612.35,110164.0,110763.28,22986.48811,5243141.0,4125.01,4217.6,3926.74,3985.61,626081.6966,7421801.0,202.45,208.91,192.04,193.84,5369155.439,3462246.0,-4.089999999999999e-06,2.7260000000000003e-05,1.2506666666666668e-05,2209990000000.0,480896897615.407,106138230413.10776,34.0,58.5948,12.9429,3847725242515.07,267487194252.09,1593158667669.66,175180424680.24
2025-10-16,110763.28,111982.45,107427.0,108194.28,29857.17252,6127094.0,3985.61,4086.49,3826.04,3894.51,643804.6163,8451902.0,193.84,198.42,182.03,184.85,5404640.663,3984585.0,-2.6583333333333333e-05,2.9466666666666667e-06,-6.170333333333334e-05,2155610000000.0,469531442533.6076,100821988273.94691,28.0,58.8506,12.8239,3752771974745.55,204264857004.22,1544244342665.84,132164091843.67
2025-10-17,108194.27,109240.0,103528.23,106431.68,37920.66838,7570685.0,3894.5,3950.45,3674.5,3831.57,830127.0885,9412569.0,184.84,187.55,174.06,181.96,6102908.877,4990043.0,-4.033333333333333e-06,3.982333333333333e-05,4.5990000000000005e-05,2125520000000.0,463309195661.3869,99707438298.41078,22.0,58.8603,12.8292,3664296743180.6,222364951392.6,1507480969498.18,135065077740.61
2025-10-18,106431.68,107499.0,106322.2,107185.01,11123.18766,2105450.0,3831.58,3927.73,3819.07,3889.21,250710.6121,3174247.0,181.97,188.26,181.75,187.56,2105841.095,1671152.0,-4.958666666666667e-05,3.006333333333333e-05,-4.067e-05,2136030000000.0,469357162192.20447,102525258861.99074,23.0,58.9681,12.8512,3599873305696.44,245028901764.81,1477096979163.14,145326351131.86
2025-10-19,107185.0,109450.07,106103.36,108642.78,15480.66423,3205640.0,3889.2,4030.94,3827.04,3982.58,408538.2545,4377250.0,187.55,192.29,183.19,187.86,2483964.6,1924138.0,9.626666666666664e-06,3.951333333333333e-05,4.749e-05,2167240000000.0,481374494460.8556,102776748829.74248,29.0,58.7614,12.9101,3637138018596.93,110794138685.79,1499903320229.98,73017615934.26
2025-10-20,108642.77,111705.56,107402.52,110532.09,19193.4416,4283542.0,3982.58,4085.3,3908.73,3979.22,511382.3301,5803391.0,187.86,194.5,183.82,189.71,3178001.499,2433576.0,-9.6e-06,4.631e-05,-3.681e-05,2205800000000.0,480639038651.46014,103856616021.96834,29.0,58.8992,12.7555,3678341634508.39,135742396996.42,1511828940678.61,88092344160.25
2025-10-21,110532.09,114000.0,107473.72,108297.67,37228.01659,6004063.0,3979.22,4110.0,3840.24,3873.05,590594.1382,7015049.0,189.71,197.71,182.72,185.63,4651082.621,2993729.0,-1.9503333333333334e-05,3.767e-05,-1.717e-05,2167220000000.0,468479169297.9261,101879994753.07828,34.0,58.9732,12.8511,3738741078709.74,169099320694.49,1533885254666.62,105563519359.25
2025-10-22,108297.66,109163.88,106666.69,107567.44,28610.78451,5547903.0,3873.04,3889.27,3710.0,3805.53,593130.0905,6834244.0,185.62,187.45,177.04,180.12,3977004.715,2949085.0,1.3116666666666664e-05,6.976666666666667e-06,-7.006666666666666e-06,2146680000000.0,458540202177.7071,98378351971.38234,25.0,59.0672,12.7813,3660221077917.81,229137936282.69,1498230823146.38,127718251530.88
2025-10-23,107567.45,111293.61,107500.0,110078.18,17573.09294,3721614.0,3805.53,3934.86,3796.54,3856.8,477231.0181,4206428.0,180.13,193.45,179.68,191.35,3501959.115,2124848.0,5.172333333333333e-05,3.295666666666667e-05,2.489333333333333e-05,2194450000000.0,465424423006.1053,104540072597.7442,27.0,59.2247,12.6808,3623935438825.19,197278838912.11,1477670600531.63,116479668347.04
2025-10-24,110078.19,112104.98,109700.01,111004.89,15005.16913,3241022.0,3856.8,4026.39,3845.86,3934.88,425926.9383,4291705.0,191.36,197.0,188.83,193.59,3356762.626,1753520.0,2.799333333333333e-05,4.46e-05,7.198333333333334e-05,2213720000000.0,474698217996.6975,106288165510.58272,30.0,59.268,12.5691,3703709473490.72,155527002516.8,1508593730043.97,100976025210.24
2025-10-25,111004.9,111943.19,110672.86,111646.27,6407.96864,1238199.0,3934.88,3969.22,3912.4,3953.82,138526.3338,1476147.0,193.58,195.25,191.19,193.84,1626838.938,874157.0,4.024666666666667e-05,3.080333333333333e-05,8.512e-05,2225530000000.0,477364265831.1463,106677788045.3348,37.0,59.1298,12.684,3744347471368.37,144348346916.44,1530322914178.22,96542228905.3
2025-10-26,111646.27,115466.8,111260.45,114559.4,13454.47737,2463951.0,3953.81,4178.78,3919.03,4158.46,344698.0918,3249487.0,193.84,202.43,191.9,200.03,2577750.13,1351806.0,3.1140000000000003e-05,7.359666666666667e-05,5.698333333333333e-05,2284260000000.0,502860618933.6666,110047640000.22713,40.0,59.086,12.6655,3767718805606.62,84273754265.55,1541525142857.16,59559705306.77
2025-10-27,114559.41,116400.0,113830.01,114107.65,21450.23241,3660488.0,4158.46,4253.72,4095.0,4120.15,487131.2291,5081784.0,200.03,205.33,197.34,198.7,3515609.387,2185287.0,9.101333333333334e-05,9.275666666666669e-05,7.994333333333334e-05,2274960000000.0,497145804032.98206,109067232034.8833,51.0,58.9506,12.9573,3873674588309.92,123807275190.99,1590120850319.8,82148486542.09
2025-10-28,114107.65,116086.0,112211.0,112898.45,15523.42257,3829845.0,4120.16,4175.55,3931.33,3979.2,472965.8377,5061999.0,198.71,203.99,190.22,194.15,4329169.961,2719480.0,5.619e-05,3.449e-05,3.4553333333333333e-05,2252940000000.0,480906130929.79016,106772049278.17957,50.0,59.0789,12.9107,3851991443223.37,169984114696.53,1576275674569.94,108241312018.76
2025-10-29,112898.44,113643.73,109200.0,110021.29,21079.71376,4481480.0,3979.19,4036.66,3840.37,3902.99,486452.3127,5571627.0,194.16,201.7,189.37,193.88,4620887.829,3083485.0,2.853e-05,-7.506666666666664e-06,-3.598333333333334e-05,2197660000000.0,471066010676.63416,106817150822.94824,51.0,59.3306,12.6602,3795223610355.91,172991008417.65,1543493838059.66,108888824838.1
2025-10-30,110021.3,111592.0,106304.34,108322.88,25988.82838,6373451.0,3903.0,3948.74,3680.0,3805.09,531455.9923,6906431.0,193.89,198.19,178.65,184.69,5054538.263,3681828.0,2.7026666666666667e-05,-4.008666666666667e-05,-4.9e-05,2154110000000.0,457576430976.8292,101087959825.61148,34.0,58.8832,12.6402,3727456158702.79,168775355737.64,1532612293056.57,106613612819.51
2025-10-31,108322.87,111190.0,108275.28,109608.01,21518.20439,5256872.0,3804.95,3906.09,3796.36,3847.99,478636.2995,5000695.0,184.69,190.26,183.7,187.21,3193393.84,2136994.0,6.737666666666667e-05,3.2376666666666664e-05,-9.91e-05,2184730000000.0,464825667855.82007,103016778934.12686,29.0,59.2555,12.5981,3644635239380.09,186433740224.94,1484989243319.39,116764334225.81
2025-11-01,109608.01,110564.49,109394.81,110098.1,7378.50431,1994214.0,3848.0,3909.39,3831.0,3873.77,152998.1626,1840903.0,187.21,187.55,183.79,186.35,1484505.22,977810.0,9.927333333333334e-05,7.926666666666666e-05,-6.536666666666665e-06,2193800000000.0,467305947260.5888,102852662280.93166,33.0,59.2483,12.5917,3687696202680.25,162383279578.24,1502798552452.97,102295013212.36
2025-11-02,110098.1,111250.01,109471.34,110540.68,12107.00087,2652188.0,3873.78,3918.23,3839.12,3906.58,216083.1542,2433160.0,186.35,188.34,182.0,187.71,1761297.557,1245796.0,7.328333333333333e-05,6.405e-05,2.3333333333333315e-06,2201510000000.0,469873059108.19135,103230759431.23776,37.0,59.2036,12.6108,3707325180562.38,88831043085.34,1512456972856.04,63013386490.97
2025-11-03,110540.69,110750.0,105306.56,106583.04,28681.18779,7074546.0,3906.58,3914.29,3558.82,3603.83,877187.3852,7464333.0,187.71,189.13,163.15,166.06,7327613.063,3910583.0,6.0933333333333335e-05,3.944666666666667e-05,-9.771e-05,2123920000000.0,433991547086.0165,91582491175.43184,42.0,59.2448,12.6731,3723628148439.64,104021467218.44,1517570582161.11,69737291248.12
2025-11-04,106583.05,107299.0,98944.36,101497.22,50534.87376,9099609.0,3603.84,3654.54,3057.0,3287.05,1568004.2379,10283812.0,166.06,168.42,145.85,155.03,8288577.565,5573905.0,7.382333333333334e-05,7.249666666666666e-05,-5.689e-05,2021330000000.0,396217496468.6122,85674809651.81122,21.0,60.1276,12.3025,3534206605351.27,212062696371.79,1409172833621.66,139223419727.25
2025-11-05,101497.23,104534.74,98966.8,103885.16,33778.77571,6500368.0,3287.05,3480.46,3166.66,3424.29,809591.5132,6935719.0,155.04,163.97,147.29,162.37,4650531.688,3444083.0,4.2596666666666665e-05,2.0556666666666662e-05,-1.0026666666666663e-05,2072510000000.0,413753734150.2606,89898040771.34428,23.0,60.1201,11.7897,3368737767516.78,290948210234.43,1343448206667.72,179997715876.31
2025-11-06,103885.16,104200.0,100300.95,101346.04,25814.62139,5755001.0,3424.29,3456.46,3245.45,3315.14,566363.7003,6422367.0,162.37,162.91,153.45,155.28,3576753.327,2732485.0,5.465e-05,3.3253333333333336e-05,-2.38e-05,2019170000000.0,398743597063.2221,85453206329.25996,27.0,59.907,11.9512,3458865996569.55,197660680881.44,1386764489539.09,120059035521.31
2025-11-07,101346.04,104096.36,99260.86,103339.08,32059.50942,6335759.0,3315.14,3473.0,3194.2,3436.05,683417.3854,7139239.0,155.27,164.48,149.82,161.79,4213077.972,3662708.0,5.854333333333333e-05,6.88e-05,-1.473333333333334e-06,2062920000000.0,414964781250.00415,89610418667.22287,24.0,59.9145,11.857,3371986733027.51,166736639486.24,1351677978550.06,103180515976.27
2025-11-08,103339.09,103406.22,101454.0,102312.94,12390.77985,2743819.0,3436.04,3488.0,3355.58,3401.51,291532.2881,3661341.0,161.8,164.89,155.8,158.02,2502927.24,1841390.0,4.854333333333333e-05,7.541e-05,2.719333333333333e-05,2041160000000.0,411009207994.54114,87537116061.40414,20.0,59.2964,11.9268,3475899478372.93,222982440117.36,1414814708481.46,130823276122.26
2025-11-09,102312.95,105495.62,101400.0,104722.96,16338.97096,3404204.0,3401.51,3623.25,3358.66,3583.46,464098.052,4471232.0,158.01,166.57,155.11,164.53,3231789.575,1970862.0,3.8316666666666665e-05,4.163333333333333e-05,-2.6596666666666666e-05,2088080000000.0,431660395753.3954,91008851580.64928,22.0,59.2883,11.9267,3441080584438.74,139677780571.14,1400921032608.82,88222331189.38
2025-11-10,104722.95,106670.11,104265.02,106011.13,22682.25673,4710957.0,3583.46,3658.98,3507.3,3567.85,595273.0298,5374965.0,164.53,170.48,163.42,167.31,3628961.126,2502580.0,7.068000000000001e-05,6.863666666666667e-05,-3.0676666666666664e-05,2115970000000.0,430957994482.8504,92791000147.9666,29.0,59.2195,12.2617,3527376685155.67,145822784627.24,1438483137890.13,86171121749.5
2025-11-11,106011.13,107500.0,102476.09,103058.99,24196.50718,5532149.0,3567.85,3648.27,3405.24,3417.76,660283.2747,6239855.0,167.31,171.94,153.93,154.63,4702104.213,2677284.0,1.955333333333333e-05,1.0773333333333334e-05,-8.917333333333333e-05,2054020000000.0,412748915502.4381,85863045531.64537,26.0,59.2666,12.0704,3567270051349.99,176675860282.66,1453069207677.11,107487176451.06
2025-11-12,103059.0,105333.33,100813.59,101654.37,20457.63906,5314132.0,3417.76,3588.19,3371.65,3414.92,553101.9368,5915987.0,154.63,161.14,151.2,153.42,4139205.467,2512619.0,2.9783333333333333e-05,2.239333333333333e-05,-7.158333333333333e-05,2028310000000.0,411639311681.4573,84909757799.14961,24.0,59.491,11.9363,3454136912294.99,177369935688.4,1399235498519.6,106522716748.29
2025-11-13,101654.37,104085.01,98000.4,99692.02,36198.50771,8125404.0,3414.91,3565.84,3154.22,3231.54,951989.1347,8109562.0,153.43,157.2,141.04,144.73,5418189.697,3262498.0,5.959000000000001e-05,6.429333333333334e-05,-1.8716666666666663e-05,1995500000000.0,391984794502.43646,80482224545.35979,15.0,59.24,12.0341,3423467037517.58,162043597354.67,1395404187662.15,97660975670.52
2025-11-14,99692.03,99866.02,94012.45,94594.0,47288.14481,9551025.0,3231.55,3256.71,3070.0,3112.4,890446.1491,9563602.0,144.74,145.68,135.76,138.92,6176425.147,4481602.0,8.924333333333333e-05,3.7176666666666666e-05,-3.362e-05,1885180000000.0,375646787922.7149,76905964743.04807,16.0,59.4296,11.6592,3346329391947.81,219786929402.36,1357618677707.89,118264483461.63
2025-11-15,94594.0,96846.68,94558.49,95596.24,15110.89391,4263558.0,3112.4,3230.0,3110.68,3167.88,338463.4782,3329279.0,138.93,144.69,138.61,139.61,2351478.022,1548121.0,8.143333333333334e-05,4.685e-05,4.842333333333333e-05,1905940000000.0,382598439848.92645,77398043325.173,10.0,58.8293,11.7055,3203271709223.11,234817175345.49,1318810921984.91,120132684844.06
2025-11-16,95596.23,96635.11,93005.55,94261.44,23889.4051,5141394.0,3167.87,3249.0,3004.0,3095.29,570633.5809,5709385.0,139.6,143.38,134.42,137.17,3385434.284,2470289.0,8.268333333333333e-05,9.259666666666666e-05,3.566666666666667e-05,1878830000000.0,373012682591.0937,76092207639.45226,10.0,58.7952,11.7892,3241911688566.6,103180573421.59,1335822898182.13,64724302460.32
2025-11-17,94261.45,96043.0,91220.0,92215.14,39218.59806,8134322.0,3095.29,3223.38,2959.46,3031.44,762500.4289,7450569.0,137.17,143.28,128.82,130.99,5624720.775,3486901.0,8.925333333333334e-05,8.664000000000001e-05,9.998e-05,1833520000000.0,364275580224.1413,72391164430.44193,14.0,58.8049,11.6851,3195192164876.78,157104836334.0,1316261688032.22,86031348943.43
2025-11-18,92215.14,93836.01,89253.78,92960.83,39835.14769,8786593.0,3031.44,3169.95,2946.56,3123.66,766640.1058,7615241.0,131.0,142.17,129.0,140.69,5528848.81,3294195.0,7.908333333333334e-05,8.327999999999999e-05,7.005666666666666e-05,1852110000000.0,376263151979.22687,78037067337.00438,11.0,58.7592,11.6771,3126931383746.27,203131673856.93,1289571568603.06,108929422895.89
2025-11-19,92960.83,92980.22,88608.0,91554.96,32286.6376,6822174.0,3123.65,3125.54,2873.64,3025.48,737926.7146,7164222.0,140.68,142.84,130.53,137.06,4268467.044,2768770.0,5.496e-05,6.643666666666667e-05,3.662e-05,1821880000000.0,363951103948.4048,75676067055.82219,15.0,58.3588,11.8608,3177409320943.4,207665190806.42,1323112582370.28,106023124492.27
2025-11-20,91554.96,93160.0,86100.0,86637.23,39733.19073,7841395.0,3025.48,3063.61,2790.01,2834.22,912524.3718,7127439.0,137.06,144.8,131.11,133.67,7048254.224,3544605.0,7.752666666666667e-05,7.241e-05,3.262666666666667e-05,1733930000000.0,343353111720.894,74311030648.24747,11.0,58.611,11.7191,3113320924061.28,180909960424.15,1288571424400.57,100566273693.22
2025-11-21,86637.22,87498.94,80600.0,85129.43,72256.12679,11826480.0,2834.21,2886.73,2623.57,2765.85,1180475.4085,10064748.0,133.67,135.06,121.66,128.68,8285885.693,5098676.0,3.812666666666667e-05,3.574e-05,-5.489333333333333e-05,1694760000000.0,332763302257.515,71593880081.54921,14.0,58.2184,11.5192,2965135089214.47,205707205214.66,1238882222435.77,110849822855.38
2025-11-22,85129.42,85620.0,83500.0,84739.74,14193.93263,4697593.0,2765.86,2799.01,2704.33,2770.12,264691.3089,3610746.0,128.69,129.94,125.08,127.59,2612487.859,1893811.0,4.388333333333333e-05,4.570333333333333e-05,-4.752666666666667e-05,1691310000000.0,334584166314.328,71340201302.09113,11.0,58.4373,11.4898,2904895832898.94,262183342152.65,1207353867211.85,133161977223.85
2025-11-23,84739.75,88127.64,84667.57,86830.0,19734.46418,5063493.0,2770.12,2858.16,2768.29,2802.16,409808.5734,3902263.0,127.6,133.54,127.56,130.58,2818715.19,1686146.0,1.0240000000000002e-05,1.167333333333333e-05,7.673333333333332e-06,1733310000000.0,338221491595.5676,73157290266.08861,13.0,58.3639,11.543,2894335861303.77,101140126165.93,1205088611099.84,60372503181.07
2025-11-24,86830.0,89228.0,85272.0,88300.01,24663.12795,6189156.0,2802.16,2987.0,2763.0,2953.38,715279.7551,5727108.0,130.58,139.87,128.44,138.44,4744857.046,2659938.0,1.6346666666666667e-05,4.178666666666666e-05,1.805e-05,1763370000000.0,357097494412.60626,77475885492.52599,19.0,58.6059,11.4412,2955026694506.42,122532435842.49,1223205892117.97,64279099152.49
2025-11-25,88300.01,88519.99,86116.0,87369.96,19567.0411,4838747.0,2953.38,2980.82,2857.32,2959.36,427686.4528,4418266.0,138.43,140.5,133.13,138.96,2994819.853,2110444.0,-2.104333333333333e-05,2.733333333333333e-05,-4.8030000000000006e-05,1744610000000.0,357565015751.3603,77854769114.08495,20.0,58.1036,11.7563,3031240619876.72,162468676225.77,1269980624740.53,87993307302.01
2025-11-26,87369.97,90656.08,86306.77,90484.02,21675.82239,4668280.0,2959.36,3045.0,2888.69,3026.56,364535.326,3911013.0,138.96,144.75,135.5,143.02,4021862.67,2100192.0,3.002333333333333e-05,1.891e-05,2.403333333333336e-06,1804770000000.0,365026701669.5892,79921068105.351,15.0,57.8378,11.8515,3013140717682.51,140402884916.42,1270406672424.41,75626426011.46
2025-11-27,90484.01,91950.0,90089.91,91333.95,16833.50932,3920172.0,3026.56,3071.37,2985.78,3015.23,274980.3955,2917476.0,143.01,144.29,140.47,140.85,2331673.189,1218711.0,1.4776666666666664e-05,1.7003333333333334e-05,3.4026666666666664e-05,1822540000000.0,363901966722.6834,78780484992.91206,22.0,58.2653,11.7888,3099796507303.76,139920152857.87,1293691426363.83,73424350949.85
2025-11-28,91333.94,93092.0,90180.63,90890.7,18830.86012,4229754.0,3015.23,3099.0,2994.36,3031.15,346616.0275,3662478.0,140.85,143.6,136.01,137.33,3502510.031,1614078.0,2.025e-05,5.3e-06,-6.446666666666666e-05,1815670000000.0,366363081129.2333,76963323966.60223,25.0,58.5707,11.6986,3110368201688.38,118289959188.66,1288605047932.51,61194646046.36
2025-11-29,90890.71,91165.65,90155.47,90802.44,7429.88291,1677860.0,3031.14,3052.64,2961.91,2989.16,217904.1303,1930588.0,137.33,138.1,134.76,135.91,1859321.171,749092.0,8.103333333333333e-06,9.773333333333332e-06,-3.796666666666667e-06,1812760000000.0,361039947317.0657,76103050208.84413,28.0,58.5733,11.8157,3097354048626.7,130062590231.39,1283132816915.47,69169837238.45
2025-11-30,90802.44,92000.01,90336.9,90360.0,9687.74175,2154030.0,2989.17,3053.02,2975.3,2991.26,182722.4253,1896781.0,135.92,140.19,133.26,133.48,2608165.329,991552.0,4.506e-05,5.214e-05,7.413e-05,1808120000000.0,362401608766.5696,75573768367.74919,28.0,58.7277,11.696,3086627556076.25,84158288425.61,1273921216339.12,46211639842.56
2025-12-01,90360.01,90417.0,83822.76,86286.01,34509.01227,7709685.0,2991.25,2999.47,2716.04,2799.07,849002.9909,7108249.0,133.48,133.74,123.11,126.66,5007504.057,2539012.0,2.7456666666666667e-05,3.532e-05,5.153333333333335e-06,1726290000000.0,338525714594.11865,71028553579.59798,24.0,58.7201,11.7561,3071711460766.56,84354417578.23,1267999997288.33,45850596769.43
2025-12-02,86286.01,92307.65,86184.39,91277.88,28210.22732,6397299.0,2799.07,3033.76,2782.19,2996.07,523707.3586,5821936.0,126.66,140.88,126.01,138.68,5022856.747,2502692.0,1.8776666666666663e-05,5.549333333333333e-05,-7.033333333333336e-06,1826570000000.0,362494388893.0963,77735931273.1292,23.0,58.7584,11.5281,2931539712013.4,181784971722.91,1209014007708.27,93782455084.37
2025-12-03,91277.88,94150.0,90990.23,93429.95,25712.52585,6733182.0,2996.07,3214.99,2985.58,3188.36,553669.8146,6210489.0,138.67,146.08,137.76,144.67,3954144.805,2140894.0,5.296666666666666e-06,3.6066666666666665e-05,8.424333333333333e-05,1868140000000.0,384988654995.9034,81176895274.36739,28.0,58.9377,11.6979,3093030885993.87,156821898412.51,1270068328736.79,78265888367.88
2025-12-04,93429.95,94080.0,90889.0,92078.06,19803.94059,5856049.0,3188.39,3240.35,3066.37,3133.26,486698.3987,6357509.0,144.67,146.91,137.8,139.01,2694242.241,1819447.0,3.656e-05,8.644333333333333e-05,9.070666666666666e-05,1840170000000.0,378558883485.5329,77833519295.31357,26.0,58.6235,12.0967,3181627825841.59,158576614193.74,1316446756602.8,81151389277.82
2025-12-05,92078.06,92692.36,88056.0,89330.04,19792.97218,5520352.0,3133.26,3193.33,2983.08,3021.78,530382.8986,6012408.0,139.01,140.75,130.73,133.29,3367359.143,1904907.0,3.3906666666666665e-05,5.686666666666667e-05,4.511666666666667e-05,1781820000000.0,364675448000.0524,74494325420.2701,28.0,58.7347,12.0832,3130735049271.67,134990550313.45,1291905760153.62,70454709867.34
2025-12-06,89330.04,90289.97,88908.01,89236.79,8409.50016,2482221.0,3021.77,3069.0,3012.58,3038.06,159721.2488,2244070.0,133.29,134.13,131.28,132.19,1341595.431,893052.0,1.2633333333333332e-05,2.708e-05,-1.9603333333333333e-05,1779630000000.0,366457338776.3512,73891859478.54129,23.0,58.6388,11.998,3041893784254.5,135627956125.7,1258162898540.44,72233709356.11
2025-12-07,89236.8,91760.0,87719.28,90395.31,13021.11185,3953071.0,3038.06,3150.0,2907.52,3059.85,391129.675,4277667.0,132.2,136.35,127.7,132.24,3131804.491,1814091.0,3.69e-05,1.3966666666666668e-05,1.006333333333333e-05,1797620000000.0,367891162050.9758,73686618871.95122,20.0,58.5287,12.0539,3043695850628.64,78629766912.27,1262259401215.32,40638571412.86
2025-12-08,90395.32,92287.15,89612.0,90634.34,15793.63887,5458731.0,3059.86,3180.51,3040.87,3124.16,452820.2207,6327207.0,132.25,139.36,131.52,133.25,3245115.426,2042892.0,3.133666666666667e-05,4.728666666666667e-05,3.308666666666666e-05,1809750000000.0,377190691770.9931,74672575640.71356,20.0,58.8308,12.0445,3067794380088.19,104609886385.11,1262985983323.09,57162391855.59
2025-12-09,90634.35,94588.99,89500.0,92678.8,21240.43014,5940223.0,3124.16,3397.85,3090.8,3318.04,603859.9458,6993282.0,133.24,144.93,131.62,137.88,4508522.034,2422599.0,4.224666666666666e-05,5.123333333333333e-05,-8.613333333333333e-06,1852420000000.0,401424953577.2528,77617719139.27754,22.0,58.5777,12.2115,3088492345273.68,123122589868.5,1279324324364.75,65741946691.62
2025-12-10,92678.81,94476.0,91563.15,92015.37,18998.68083,6025707.0,3318.04,3447.44,3288.1,3324.14,539585.4535,7155428.0,137.87,142.57,135.39,136.26,4520230.276,2617344.0,2.659333333333333e-05,6.963666666666666e-05,4.7923333333333336e-05,1838370000000.0,401892122056.1921,76764388987.39581,26.0,58.4563,12.6625,3165260348352.59,147808606858.04,1314965132676.98,80934747889.85
2025-12-11,92015.38,93555.0,89260.63,92513.38,19972.58758,6250438.0,3324.14,3327.37,3145.28,3237.39,504114.2391,7267153.0,136.26,137.79,129.0,136.41,4377697.036,2353342.0,2.371e-05,3.2246666666666664e-05,-7.318333333333333e-05,1848810000000.0,390748149000.8584,76590803018.21213,29.0,58.47,12.7726,3141462062831.25,144916697303.25,1304649038438.18,79516155478.96
2025-12-12,92513.38,92754.0,89480.0,90268.42,16679.19169,4956719.0,3237.38,3265.5,3045.31,3084.86,435686.4435,5948483.0,136.41,140.12,130.35,132.27,4005608.262,2200099.0,4.998333333333334e-05,9.11e-06,9.804000000000002e-05,1803100000000.0,372682403328.8153,74471869593.2683,29.0,58.8375,12.4485,3138717203208.4,140955430663.96,1291974320527.48,76421278429.63
2025-12-13,90268.43,90634.55,89766.39,90240.01,5895.70788,1363754.0,3084.86,3135.68,3078.6,3114.64,136465.7567,1855254.0,132.28,134.28,131.6,133.14,1472483.735,667045.0,4.0606666666666665e-05,6.816666666666668e-06,-3.932333333333333e-05,1801420000000.0,375949292119.7456,74788813246.40747,23.0,58.7909,12.1467,3064936086159.75,146860462471.0,1263031747606.03,66574189157.72
2025-12-14,90240.0,90472.4,87577.36,88172.17,9416.94004,3115749.0,3114.64,3129.54,3024.44,3063.5,279058.3545,3511048.0,133.13,133.66,127.98,129.4,1731614.637,961625.0,5.5570000000000005e-05,7.132333333333333e-05,-4.38e-05,1758560000000.0,369411073607.5288,72748304235.62021,21.0,58.5981,12.2284,3075544208039.34,102053589995.9,1273333149970.09,37821523315.76
2025-12-15,88172.16,90052.64,85146.64,86432.08,19778.6919,6747167.0,3063.49,3177.5,2894.57,2964.85,520509.9555,7417115.0,129.39,135.43,123.63,127.81,3922431.0,2137229.0,7.926666666666666e-06,3.873333333333334e-05,-1.709333333333333e-05,1723790000000.0,357524755128.26074,71616017456.43327,16.0,58.4691,12.2741,3010235906439.55,96448069081.47,1250179460967.51,45938711404.44
