asset,horizon,date,mult,prob,outcome
eth,7,2022-09-27,0.9,0.8298,1
eth,7,2022-09-27,0.95,0.6799,1
eth,7,2022-09-27,1.0,0.5171,1
eth,7,2022-09-27,1.05,0.3747,0
eth,7,2022-09-27,1.1,0.2597,0
eth,7,2022-10-04,0.9,0.8395,1
eth,7,2022-10-04,0.95,0.6885,0
eth,7,2022-10-04,1.0,0.5176,0
eth,7,2022-10-04,1.05,0.3734,0
eth,7,2022-10-04,1.1,0.2545,0
eth,7,2022-10-11,0.9,0.8335,1
eth,7,2022-10-11,0.95,0.6841,1
eth,7,2022-10-11,1.0,0.5161,1
eth,7,2022-10-11,1.05,0.3676,0
eth,7,2022-10-11,1.1,0.2591,0
eth,7,2022-10-18,0.9,0.8301,1
eth,7,2022-10-18,0.95,0.6803,1
eth,7,2022-10-18,1.0,0.5062,1
eth,7,2022-10-18,1.05,0.3554,1
eth,7,2022-10-18,1.1,0.2452,1
eth,7,2022-10-25,0.9,0.8424,1
eth,7,2022-10-25,0.95,0.6971,1
eth,7,2022-10-25,1.0,0.5238,1
eth,7,2022-10-25,1.05,0.364,1
eth,7,2022-10-25,1.1,0.2516,0
eth,7,2022-11-01,0.9,0.8412,0
eth,7,2022-11-01,0.95,0.7031,0
eth,7,2022-11-01,1.0,0.5349,0
eth,7,2022-11-01,1.05,0.3798,0
eth,7,2022-11-01,1.1,0.2654,0
eth,7,2022-11-08,0.9,0.8407,1
eth,7,2022-11-08,0.95,0.6944,0
eth,7,2022-11-08,1.0,0.5173,0
eth,7,2022-11-08,1.05,0.359,0
eth,7,2022-11-08,1.1,0.2544,0
eth,7,2022-11-15,0.9,0.8347,1
eth,7,2022-11-15,0.95,0.6944,0
eth,7,2022-11-15,1.0,0.516,0
eth,7,2022-11-15,1.05,0.3654,0
eth,7,2022-11-15,1.1,0.2535,0
eth,7,2022-11-22,0.9,0.8295,1
eth,7,2022-11-22,0.95,0.6894,1
eth,7,2022-11-22,1.0,0.5127,1
eth,7,2022-11-22,1.05,0.3595,1
eth,7,2022-11-22,1.1,0.2482,0
eth,7,2022-11-29,0.9,0.8361,1
eth,7,2022-11-29,0.95,0.6923,1
eth,7,2022-11-29,1.0,0.5124,1
eth,7,2022-11-29,1.05,0.36,0
eth,7,2022-11-29,1.1,0.2431,0
eth,7,2022-12-06,0.9,0.8377,1
eth,7,2022-12-06,0.95,0.6907,1
eth,7,2022-12-06,1.0,0.5219,1
eth,7,2022-12-06,1.05,0.3661,0
eth,7,2022-12-06,1.1,0.2492,0
eth,7,2022-12-13,0.9,0.839,1
eth,7,2022-12-13,0.95,0.6951,0
eth,7,2022-12-13,1.0,0.5107,0
eth,7,2022-12-13,1.05,0.3555,0
eth,7,2022-12-13,1.1,0.2406,0
eth,7,2022-12-20,0.9,0.839,1
eth,7,2022-12-20,0.95,0.6889,1
eth,7,2022-12-20,1.0,0.5157,0
eth,7,2022-12-20,1.05,0.355,0
eth,7,2022-12-20,1.1,0.2376,0
eth,7,2022-12-27,0.9,0.844,1
eth,7,2022-12-27,0.95,0.6919,1
eth,7,2022-12-27,1.0,0.515,1
eth,7,2022-12-27,1.05,0.3515,0
eth,7,2022-12-27,1.1,0.2319,0
eth,7,2023-01-03,0.9,0.8416,1
eth,7,2023-01-03,0.95,0.689,1
eth,7,2023-01-03,1.0,0.5079,1
eth,7,2023-01-03,1.05,0.3476,1
eth,7,2023-01-03,1.1,0.2339,0
eth,7,2023-01-10,0.9,0.8429,1
eth,7,2023-01-10,0.95,0.6947,1
eth,7,2023-01-10,1.0,0.5121,1
eth,7,2023-01-10,1.05,0.356,1
eth,7,2023-01-10,1.1,0.2317,1
eth,7,2023-01-17,0.9,0.8504,1
eth,7,2023-01-17,0.95,0.7007,1
eth,7,2023-01-17,1.0,0.5251,0
eth,7,2023-01-17,1.05,0.3634,0
eth,7,2023-01-17,1.1,0.2434,0
eth,7,2023-01-24,0.9,0.8422,1
eth,7,2023-01-24,0.95,0.7008,1
eth,7,2023-01-24,1.0,0.5237,1
eth,7,2023-01-24,1.05,0.3591,0
eth,7,2023-01-24,1.1,0.2327,0
eth,7,2023-01-31,0.9,0.8455,1
eth,7,2023-01-31,0.95,0.7051,1
eth,7,2023-01-31,1.0,0.5266,1
eth,7,2023-01-31,1.05,0.3594,1
eth,7,2023-01-31,1.1,0.2337,0
eth,7,2023-02-07,0.9,0.8475,1
eth,7,2023-02-07,0.95,0.7064,0
eth,7,2023-02-07,1.0,0.5206,0
eth,7,2023-02-07,1.05,0.3621,0
eth,7,2023-02-07,1.1,0.2377,0
eth,7,2023-02-14,0.9,0.85,1
eth,7,2023-02-14,0.95,0.6974,1
eth,7,2023-02-14,1.0,0.5182,1
eth,7,2023-02-14,1.05,0.3553,1
eth,7,2023-02-14,1.1,0.2292,0
eth,7,2023-02-21,0.9,0.8544,1
eth,7,2023-02-21,0.95,0.7089,1
eth,7,2023-02-21,1.0,0.534,0
eth,7,2023-02-21,1.05,0.3653,0
eth,7,2023-02-21,1.1,0.2353,0
eth,7,2023-02-28,0.9,0.8538,1
eth,7,2023-02-28,0.95,0.703,1
eth,7,2023-02-28,1.0,0.5223,0
eth,7,2023-02-28,1.05,0.3559,0
eth,7,2023-02-28,1.1,0.2289,0
eth,7,2023-03-07,0.9,0.8551,1
eth,7,2023-03-07,0.95,0.7084,1
eth,7,2023-03-07,1.0,0.5164,1
eth,7,2023-03-07,1.05,0.3518,1
eth,7,2023-03-07,1.1,0.2318,0
eth,7,2023-03-14,0.9,0.8547,1
eth,7,2023-03-14,0.95,0.708,1
eth,7,2023-03-14,1.0,0.5233,1
eth,7,2023-03-14,1.05,0.3609,1
eth,7,2023-03-14,1.1,0.2286,0
eth,7,2023-03-21,0.9,0.8578,1
eth,7,2023-03-21,0.95,0.7051,1
eth,7,2023-03-21,1.0,0.5209,0
eth,7,2023-03-21,1.05,0.3556,0
eth,7,2023-03-21,1.1,0.2329,0
eth,7,2023-03-28,0.9,0.8621,1
eth,7,2023-03-28,0.95,0.7167,1
eth,7,2023-03-28,1.0,0.5306,1
eth,7,2023-03-28,1.05,0.3655,1
eth,7,2023-03-28,1.1,0.2338,0
eth,7,2023-04-04,0.9,0.862,1
eth,7,2023-04-04,0.95,0.7219,1
eth,7,2023-04-04,1.0,0.5254,1
eth,7,2023-04-04,1.05,0.362,0
eth,7,2023-04-04,1.1,0.2319,0
eth,7,2023-04-11,0.9,0.8573,1
eth,7,2023-04-11,0.95,0.716,1
eth,7,2023-04-11,1.0,0.526,1
eth,7,2023-04-11,1.05,0.3538,1
eth,7,2023-04-11,1.1,0.223,1
eth,7,2023-04-18,0.9,0.8582,0
eth,7,2023-04-18,0.95,0.714,0
eth,7,2023-04-18,1.0,0.5304,0
eth,7,2023-04-18,1.05,0.3629,0
eth,7,2023-04-18,1.1,0.2307,0
eth,7,2023-04-25,0.9,0.8538,1
eth,7,2023-04-25,0.95,0.7176,1
eth,7,2023-04-25,1.0,0.5271,1
eth,7,2023-04-25,1.05,0.3557,0
eth,7,2023-04-25,1.1,0.2268,0
eth,7,2023-05-02,0.9,0.8521,1
eth,7,2023-05-02,0.95,0.7163,1
eth,7,2023-05-02,1.0,0.5309,0
eth,7,2023-05-02,1.05,0.3601,0
eth,7,2023-05-02,1.1,0.2325,0
eth,7,2023-05-09,0.9,0.8576,1
eth,7,2023-05-09,0.95,0.7267,1
eth,7,2023-05-09,1.0,0.5363,0
eth,7,2023-05-09,1.05,0.3563,0
eth,7,2023-05-09,1.1,0.2165,0
eth,7,2023-05-16,0.9,0.8662,1
eth,7,2023-05-16,0.95,0.728,1
eth,7,2023-05-16,1.0,0.5347,1
eth,7,2023-05-16,1.05,0.3546,0
eth,7,2023-05-16,1.1,0.2229,0
eth,7,2023-05-23,0.9,0.8602,1
eth,7,2023-05-23,0.95,0.7276,1
eth,7,2023-05-23,1.0,0.5303,1
eth,7,2023-05-23,1.05,0.3432,0
eth,7,2023-05-23,1.1,0.214,0
eth,7,2023-05-30,0.9,0.8557,1
eth,7,2023-05-30,0.95,0.7252,1
eth,7,2023-05-30,1.0,0.5295,0
eth,7,2023-05-30,1.05,0.3465,0
eth,7,2023-05-30,1.1,0.2202,0
eth,7,2023-06-06,0.9,0.8654,1
eth,7,2023-06-06,0.95,0.731,0
eth,7,2023-06-06,1.0,0.5368,0
eth,7,2023-06-06,1.05,0.3421,0
eth,7,2023-06-06,1.1,0.2104,0
eth,7,2023-06-13,0.9,0.864,1
eth,7,2023-06-13,0.95,0.7218,1
eth,7,2023-06-13,1.0,0.5152,1
eth,7,2023-06-13,1.05,0.3284,0
eth,7,2023-06-13,1.1,0.2082,0
eth,7,2023-06-20,0.9,0.8667,1
eth,7,2023-06-20,0.95,0.7319,1
eth,7,2023-06-20,1.0,0.53,1
eth,7,2023-06-20,1.05,0.3412,1
eth,7,2023-06-20,1.1,0.216,0
eth,7,2023-06-27,0.9,0.8648,1
eth,7,2023-06-27,0.95,0.7261,1
eth,7,2023-06-27,1.0,0.5308,1
eth,7,2023-06-27,1.05,0.3423,0
eth,7,2023-06-27,1.1,0.2118,0
eth,7,2023-07-04,0.9,0.8732,1
eth,7,2023-07-04,0.95,0.7388,1
eth,7,2023-07-04,1.0,0.5402,0
eth,7,2023-07-04,1.05,0.3552,0
eth,7,2023-07-04,1.1,0.2242,0
eth,7,2023-07-11,0.9,0.8675,1
eth,7,2023-07-11,0.95,0.726,1
eth,7,2023-07-11,1.0,0.5212,1
eth,7,2023-07-11,1.05,0.3253,0
eth,7,2023-07-11,1.1,0.2056,0
eth,7,2023-07-18,0.9,0.8675,1
eth,7,2023-07-18,0.95,0.7309,1
eth,7,2023-07-18,1.0,0.5291,0
eth,7,2023-07-18,1.05,0.3405,0
eth,7,2023-07-18,1.1,0.2081,0
eth,7,2023-07-25,0.9,0.8699,1
eth,7,2023-07-25,0.95,0.7287,1
eth,7,2023-07-25,1.0,0.529,1
eth,7,2023-07-25,1.05,0.3311,0
eth,7,2023-07-25,1.1,0.2086,0
eth,7,2023-08-01,0.9,0.8652,1
eth,7,2023-08-01,0.95,0.7285,1
eth,7,2023-08-01,1.0,0.5228,0
eth,7,2023-08-01,1.05,0.3333,0
eth,7,2023-08-01,1.1,0.2052,0
eth,7,2023-08-08,0.9,0.8745,1
eth,7,2023-08-08,0.95,0.7425,1
eth,7,2023-08-08,1.0,0.5241,0
eth,7,2023-08-08,1.05,0.3259,0
eth,7,2023-08-08,1.1,0.2024,0
eth,7,2023-08-15,0.9,0.8701,0
eth,7,2023-08-15,0.95,0.7403,0
eth,7,2023-08-15,1.0,0.5241,0
eth,7,2023-08-15,1.05,0.3268,0
eth,7,2023-08-15,1.1,0.2091,0
eth,7,2023-08-22,0.9,0.8726,1
eth,7,2023-08-22,0.95,0.7366,1
eth,7,2023-08-22,1.0,0.5161,1
eth,7,2023-08-22,1.05,0.3186,1
eth,7,2023-08-22,1.1,0.1997,0
eth,7,2023-08-29,0.9,0.8689,1
eth,7,2023-08-29,0.95,0.7319,0
eth,7,2023-08-29,1.0,0.5187,0
eth,7,2023-08-29,1.05,0.3209,0
eth,7,2023-08-29,1.1,0.1948,0
eth,7,2023-09-05,0.9,0.8768,1
eth,7,2023-09-05,0.95,0.7445,1
eth,7,2023-09-05,1.0,0.5209,0
eth,7,2023-09-05,1.05,0.3199,0
eth,7,2023-09-05,1.1,0.196,0
eth,7,2023-09-12,0.9,0.8791,1
eth,7,2023-09-12,0.95,0.7469,1
eth,7,2023-09-12,1.0,0.5094,1
eth,7,2023-09-12,1.05,0.3167,0
eth,7,2023-09-12,1.1,0.1991,0
eth,7,2023-09-19,0.9,0.8803,1
eth,7,2023-09-19,0.95,0.7453,1
eth,7,2023-09-19,1.0,0.5152,0
eth,7,2023-09-19,1.05,0.3155,0
eth,7,2023-09-19,1.1,0.1955,0
eth,7,2023-09-26,0.9,0.8726,1
eth,7,2023-09-26,0.95,0.7412,1
eth,7,2023-09-26,1.0,0.5093,1
eth,7,2023-09-26,1.05,0.3161,0
eth,7,2023-09-26,1.1,0.1985,0
eth,7,2023-10-03,0.9,0.878,1
eth,7,2023-10-03,0.95,0.7509,0
eth,7,2023-10-03,1.0,0.5204,0
eth,7,2023-10-03,1.05,0.3223,0
eth,7,2023-10-03,1.1,0.1981,0
eth,7,2023-10-10,0.9,0.8828,1
eth,7,2023-10-10,0.95,0.7433,1
eth,7,2023-10-10,1.0,0.5114,0
eth,7,2023-10-10,1.05,0.3134,0
eth,7,2023-10-10,1.1,0.1964,0
eth,7,2023-10-17,0.9,0.878,1
eth,7,2023-10-17,0.95,0.7427,1
eth,7,2023-10-17,1.0,0.5116,1
eth,7,2023-10-17,1.05,0.3054,1
eth,7,2023-10-17,1.1,0.187,1
eth,7,2023-10-24,0.9,0.8847,1
eth,7,2023-10-24,0.95,0.7492,1
eth,7,2023-10-24,1.0,0.5202,1
eth,7,2023-10-24,1.05,0.3208,0
eth,7,2023-10-24,1.1,0.2002,0
eth,7,2023-10-31,0.9,0.877,1
eth,7,2023-10-31,0.95,0.7473,1
eth,7,2023-10-31,1.0,0.5146,1
eth,7,2023-10-31,1.05,0.3095,0
eth,7,2023-10-31,1.1,0.1907,0
eth,7,2023-11-07,0.9,0.8772,1
eth,7,2023-11-07,0.95,0.7463,1
eth,7,2023-11-07,1.0,0.5174,1
eth,7,2023-11-07,1.05,0.3137,0
eth,7,2023-11-07,1.1,0.1863,0
eth,7,2023-11-14,0.9,0.8859,1
eth,7,2023-11-14,0.95,0.7508,1
eth,7,2023-11-14,1.0,0.5171,0
eth,7,2023-11-14,1.05,0.3133,0
eth,7,2023-11-14,1.1,0.1928,0
eth,7,2023-11-21,0.9,0.8765,1
eth,7,2023-11-21,0.95,0.7469,1
eth,7,2023-11-21,1.0,0.5106,1
eth,7,2023-11-21,1.05,0.3104,1
eth,7,2023-11-21,1.1,0.1902,0
eth,7,2023-11-28,0.9,0.8797,1
eth,7,2023-11-28,0.95,0.7506,1
eth,7,2023-11-28,1.0,0.5174,1
eth,7,2023-11-28,1.05,0.3087,1
eth,7,2023-11-28,1.1,0.1832,1
eth,7,2023-12-05,0.9,0.8795,1
eth,7,2023-12-05,0.95,0.7487,1
eth,7,2023-12-05,1.0,0.5233,0
eth,7,2023-12-05,1.05,0.3105,0
eth,7,2023-12-05,1.1,0.189,0
eth,7,2023-12-12,0.9,0.8858,1
eth,7,2023-12-12,0.95,0.7514,1
eth,7,2023-12-12,1.0,0.5181,0
eth,7,2023-12-12,1.05,0.3155,0
eth,7,2023-12-12,1.1,0.1924,0
eth,7,2023-12-19,0.9,0.8873,1
eth,7,2023-12-19,0.95,0.7563,1
eth,7,2023-12-19,1.0,0.5177,1
eth,7,2023-12-19,1.05,0.3178,0
eth,7,2023-12-19,1.1,0.1934,0
eth,7,2023-12-26,0.9,0.8885,1
eth,7,2023-12-26,0.95,0.764,1
eth,7,2023-12-26,1.0,0.5255,1
eth,7,2023-12-26,1.05,0.3276,1
eth,7,2023-12-26,1.1,0.1952,0
eth,7,2024-01-02,0.9,0.8849,1
eth,7,2024-01-02,0.95,0.7568,1
eth,7,2024-01-02,1.0,0.5227,0
eth,7,2024-01-02,1.05,0.3147,0
eth,7,2024-01-02,1.1,0.1903,0
eth,7,2024-01-09,0.9,0.8934,1
eth,7,2024-01-09,0.95,0.7649,1
eth,7,2024-01-09,1.0,0.5215,1
eth,7,2024-01-09,1.05,0.3146,1
eth,7,2024-01-09,1.1,0.1904,1
eth,7,2024-01-16,0.9,0.8895,0
eth,7,2024-01-16,0.95,0.7624,0
eth,7,2024-01-16,1.0,0.5187,0
eth,7,2024-01-16,1.05,0.3209,0
eth,7,2024-01-16,1.1,0.1971,0
eth,7,2024-01-23,0.9,0.8861,1
eth,7,2024-01-23,0.95,0.7609,1
eth,7,2024-01-23,1.0,0.52,1
eth,7,2024-01-23,1.05,0.3157,0
eth,7,2024-01-23,1.1,0.1917,0
eth,7,2024-01-30,0.9,0.8859,1
eth,7,2024-01-30,0.95,0.7588,1
eth,7,2024-01-30,1.0,0.5139,1
eth,7,2024-01-30,1.05,0.3137,0
eth,7,2024-01-30,1.1,0.1861,0
eth,7,2024-02-06,0.9,0.8943,1
eth,7,2024-02-06,0.95,0.7659,1
eth,7,2024-02-06,1.0,0.5182,1
eth,7,2024-02-06,1.05,0.3132,1
eth,7,2024-02-06,1.1,0.1897,1
eth,7,2024-02-13,0.9,0.8933,1
eth,7,2024-02-13,0.95,0.77,1
eth,7,2024-02-13,1.0,0.5294,1
eth,7,2024-02-13,1.05,0.3212,1
eth,7,2024-02-13,1.1,0.1903,1
eth,7,2024-02-20,0.9,0.8908,1
eth,7,2024-02-20,0.95,0.7609,1
eth,7,2024-02-20,1.0,0.5295,1
eth,7,2024-02-20,1.05,0.3211,1
eth,7,2024-02-20,1.1,0.2004,0
eth,7,2024-02-27,0.9,0.8924,1
eth,7,2024-02-27,0.95,0.7711,1
eth,7,2024-02-27,1.0,0.5314,1
eth,7,2024-02-27,1.05,0.3293,1
eth,7,2024-02-27,1.1,0.1944,0
eth,7,2024-03-05,0.9,0.8941,1
eth,7,2024-03-05,0.95,0.7671,1
eth,7,2024-03-05,1.0,0.5356,1
eth,7,2024-03-05,1.05,0.3352,1
eth,7,2024-03-05,1.1,0.2066,1
eth,7,2024-03-12,0.9,0.8875,0
eth,7,2024-03-12,0.95,0.7595,0
eth,7,2024-03-12,1.0,0.5294,0
eth,7,2024-03-12,1.05,0.3325,0
eth,7,2024-03-12,1.1,0.2073,0
eth,7,2024-03-19,0.9,0.8855,1
eth,7,2024-03-19,0.95,0.7649,1
eth,7,2024-03-19,1.0,0.5379,1
eth,7,2024-03-19,1.05,0.3359,1
eth,7,2024-03-19,1.1,0.2039,1
eth,7,2024-03-26,0.9,0.8922,1
eth,7,2024-03-26,0.95,0.7601,0
eth,7,2024-03-26,1.0,0.5261,0
eth,7,2024-03-26,1.05,0.324,0
eth,7,2024-03-26,1.1,0.1963,0
eth,7,2024-04-02,0.9,0.8923,1
eth,7,2024-04-02,0.95,0.7629,1
eth,7,2024-04-02,1.0,0.5356,1
eth,7,2024-04-02,1.05,0.3329,1
eth,7,2024-04-02,1.1,0.2016,0
eth,7,2024-04-09,0.9,0.8921,0
eth,7,2024-04-09,0.95,0.7608,0
eth,7,2024-04-09,1.0,0.5271,0
eth,7,2024-04-09,1.05,0.327,0
eth,7,2024-04-09,1.1,0.1954,0
eth,7,2024-04-16,0.9,0.8884,1
eth,7,2024-04-16,0.95,0.7563,1
eth,7,2024-04-16,1.0,0.5276,1
eth,7,2024-04-16,1.05,0.3308,0
eth,7,2024-04-16,1.1,0.1935,0
eth,7,2024-04-23,0.9,0.8848,1
eth,7,2024-04-23,0.95,0.7523,0
eth,7,2024-04-23,1.0,0.5219,0
eth,7,2024-04-23,1.05,0.3282,0
eth,7,2024-04-23,1.1,0.2011,0
eth,7,2024-04-30,0.9,0.8906,1
eth,7,2024-04-30,0.95,0.7631,1
eth,7,2024-04-30,1.0,0.5313,0
eth,7,2024-04-30,1.05,0.3276,0
eth,7,2024-04-30,1.1,0.1963,0
eth,7,2024-05-07,0.9,0.8884,1
eth,7,2024-05-07,0.95,0.7597,1
eth,7,2024-05-07,1.0,0.5314,0
eth,7,2024-05-07,1.05,0.3256,0
eth,7,2024-05-07,1.1,0.1921,0
eth,7,2024-05-14,0.9,0.8879,1
eth,7,2024-05-14,0.95,0.7632,1
eth,7,2024-05-14,1.0,0.5352,1
eth,7,2024-05-14,1.05,0.3267,1
eth,7,2024-05-14,1.1,0.1929,1
eth,7,2024-05-21,0.9,0.8906,1
eth,7,2024-05-21,0.95,0.7592,1
eth,7,2024-05-21,1.0,0.5304,1
eth,7,2024-05-21,1.05,0.3236,0
eth,7,2024-05-21,1.1,0.1915,0
eth,7,2024-05-28,0.9,0.8904,1
eth,7,2024-05-28,0.95,0.7633,1
eth,7,2024-05-28,1.0,0.5396,0
eth,7,2024-05-28,1.05,0.335,0
eth,7,2024-05-28,1.1,0.1931,0
eth,7,2024-06-04,0.9,0.886,1
eth,7,2024-06-04,0.95,0.754,0
eth,7,2024-06-04,1.0,0.528,0
eth,7,2024-06-04,1.05,0.3293,0
eth,7,2024-06-04,1.1,0.1971,0
eth,7,2024-06-11,0.9,0.8942,1
eth,7,2024-06-11,0.95,0.7656,1
eth,7,2024-06-11,1.0,0.5249,0
eth,7,2024-06-11,1.05,0.3235,0
eth,7,2024-06-11,1.1,0.1948,0
eth,7,2024-06-18,0.9,0.8963,1
eth,7,2024-06-18,0.95,0.7671,1
eth,7,2024-06-18,1.0,0.527,0
eth,7,2024-06-18,1.05,0.3176,0
eth,7,2024-06-18,1.1,0.1945,0
eth,7,2024-06-25,0.9,0.8933,1
eth,7,2024-06-25,0.95,0.7622,1
eth,7,2024-06-25,1.0,0.5341,1
eth,7,2024-06-25,1.05,0.3209,0
eth,7,2024-06-25,1.1,0.195,0
eth,7,2024-07-02,0.9,0.8903,0
eth,7,2024-07-02,0.95,0.757,0
eth,7,2024-07-02,1.0,0.5194,0
eth,7,2024-07-02,1.05,0.3126,0
eth,7,2024-07-02,1.1,0.19,0
eth,7,2024-07-09,0.9,0.8964,1
eth,7,2024-07-09,0.95,0.7642,1
eth,7,2024-07-09,1.0,0.5184,1
eth,7,2024-07-09,1.05,0.3143,1
eth,7,2024-07-09,1.1,0.1901,1
eth,7,2024-07-16,0.9,0.8906,1
eth,7,2024-07-16,0.95,0.7565,1
eth,7,2024-07-16,1.0,0.5186,1
eth,7,2024-07-16,1.05,0.3132,0
eth,7,2024-07-16,1.1,0.1882,0
eth,7,2024-07-23,0.9,0.889,1
eth,7,2024-07-23,0.95,0.7615,0
eth,7,2024-07-23,1.0,0.5211,0
eth,7,2024-07-23,1.05,0.3128,0
eth,7,2024-07-23,1.1,0.1924,0
eth,7,2024-07-30,0.9,0.8883,0
eth,7,2024-07-30,0.95,0.7529,0
eth,7,2024-07-30,1.0,0.5196,0
eth,7,2024-07-30,1.05,0.3149,0
eth,7,2024-07-30,1.1,0.1917,0
eth,7,2024-08-06,0.9,0.8904,1
eth,7,2024-08-06,0.95,0.7518,1
eth,7,2024-08-06,1.0,0.5222,1
eth,7,2024-08-06,1.05,0.3184,1
eth,7,2024-08-06,1.1,0.1912,0
eth,7,2024-08-13,0.9,0.8844,1
eth,7,2024-08-13,0.95,0.7505,1
eth,7,2024-08-13,1.0,0.5212,0
eth,7,2024-08-13,1.05,0.3148,0
eth,7,2024-08-13,1.1,0.1916,0
eth,7,2024-08-20,0.9,0.8889,1
eth,7,2024-08-20,0.95,0.7536,1
eth,7,2024-08-20,1.0,0.5152,0
eth,7,2024-08-20,1.05,0.3124,0
eth,7,2024-08-20,1.1,0.1883,0
eth,7,2024-08-27,0.9,0.8922,1
eth,7,2024-08-27,0.95,0.7609,1
eth,7,2024-08-27,1.0,0.5175,0
eth,7,2024-08-27,1.05,0.3114,0
eth,7,2024-08-27,1.1,0.1861,0
eth,7,2024-09-03,0.9,0.8894,1
eth,7,2024-09-03,0.95,0.7546,1
eth,7,2024-09-03,1.0,0.5209,0
eth,7,2024-09-03,1.05,0.3176,0
eth,7,2024-09-03,1.1,0.1914,0
eth,7,2024-09-10,0.9,0.8899,1
eth,7,2024-09-10,0.95,0.7512,1
eth,7,2024-09-10,1.0,0.5173,0
eth,7,2024-09-10,1.05,0.3196,0
eth,7,2024-09-10,1.1,0.1935,0
eth,7,2024-09-17,0.9,0.8834,1
eth,7,2024-09-17,0.95,0.7505,1
eth,7,2024-09-17,1.0,0.5123,1
eth,7,2024-09-17,1.05,0.3083,1
eth,7,2024-09-17,1.1,0.1853,1
eth,7,2024-09-24,0.9,0.8966,1
eth,7,2024-09-24,0.95,0.7549,0
eth,7,2024-09-24,1.0,0.5168,0
eth,7,2024-09-24,1.05,0.3126,0
eth,7,2024-09-24,1.1,0.1856,0
eth,7,2024-10-01,0.9,0.894,1
eth,7,2024-10-01,0.95,0.7532,1
eth,7,2024-10-01,1.0,0.525,0
eth,7,2024-10-01,1.05,0.3172,0
eth,7,2024-10-01,1.1,0.188,0
eth,7,2024-10-08,0.9,0.8909,1
eth,7,2024-10-08,0.95,0.756,1
eth,7,2024-10-08,1.0,0.5204,1
eth,7,2024-10-08,1.05,0.3181,1
eth,7,2024-10-08,1.1,0.1919,0
eth,7,2024-10-15,0.9,0.8902,1
eth,7,2024-10-15,0.95,0.7485,1
eth,7,2024-10-15,1.0,0.512,1
eth,7,2024-10-15,1.05,0.3096,0
eth,7,2024-10-15,1.1,0.1807,0
eth,7,2024-10-22,0.9,0.8903,1
eth,7,2024-10-22,0.95,0.7504,1
eth,7,2024-10-22,1.0,0.5181,1
eth,7,2024-10-22,1.05,0.3189,0
eth,7,2024-10-22,1.1,0.1837,0
eth,7,2024-10-29,0.9,0.889,1
eth,7,2024-10-29,0.95,0.7533,0
eth,7,2024-10-29,1.0,0.5193,0
eth,7,2024-10-29,1.05,0.314,0
eth,7,2024-10-29,1.1,0.1838,0
eth,7,2024-11-05,0.9,0.8863,1
eth,7,2024-11-05,0.95,0.7471,1
eth,7,2024-11-05,1.0,0.5123,1
eth,7,2024-11-05,1.05,0.316,1
eth,7,2024-11-05,1.1,0.1847,1
eth,7,2024-11-12,0.9,0.8935,1
eth,7,2024-11-12,0.95,0.7506,1
eth,7,2024-11-12,1.0,0.5225,0
eth,7,2024-11-12,1.05,0.3158,0
eth,7,2024-11-12,1.1,0.1826,0
eth,7,2024-11-19,0.9,0.8904,1
eth,7,2024-11-19,0.95,0.753,1
eth,7,2024-11-19,1.0,0.5216,1
eth,7,2024-11-19,1.05,0.3163,1
eth,7,2024-11-19,1.1,0.187,0
eth,7,2024-11-26,0.9,0.8947,1
eth,7,2024-11-26,0.95,0.7596,1
eth,7,2024-11-26,1.0,0.5258,1
eth,7,2024-11-26,1.05,0.3178,1
eth,7,2024-11-26,1.1,0.1851,0
eth,7,2024-12-03,0.9,0.8938,1
eth,7,2024-12-03,0.95,0.7563,1
eth,7,2024-12-03,1.0,0.5332,1
eth,7,2024-12-03,1.05,0.3226,0
eth,7,2024-12-03,1.1,0.1872,0
eth,7,2024-12-10,0.9,0.896,1
eth,7,2024-12-10,0.95,0.7599,1
eth,7,2024-12-10,1.0,0.5229,1
eth,7,2024-12-10,1.05,0.3251,1
eth,7,2024-12-10,1.1,0.1797,0
eth,7,2024-12-17,0.9,0.8938,0
eth,7,2024-12-17,0.95,0.7569,0
eth,7,2024-12-17,1.0,0.5203,0
eth,7,2024-12-17,1.05,0.3099,0
eth,7,2024-12-17,1.1,0.1743,0
eth,7,2024-12-24,0.9,0.8827,1
eth,7,2024-12-24,0.95,0.7485,1
eth,7,2024-12-24,1.0,0.5158,0
eth,7,2024-12-24,1.05,0.3158,0
eth,7,2024-12-24,1.1,0.1831,0
eth,7,2024-12-31,0.9,0.8888,1
eth,7,2024-12-31,0.95,0.7577,1
eth,7,2024-12-31,1.0,0.5243,1
eth,7,2024-12-31,1.05,0.3187,0
eth,7,2024-12-31,1.1,0.1814,0
eth,7,2025-01-07,0.9,0.8971,1
eth,7,2025-01-07,0.95,0.7611,1
eth,7,2025-01-07,1.0,0.5213,0
eth,7,2025-01-07,1.05,0.3195,0
eth,7,2025-01-07,1.1,0.1799,0
eth,7,2025-01-14,0.9,0.8907,1
eth,7,2025-01-14,0.95,0.7592,1
eth,7,2025-01-14,1.0,0.5238,1
eth,7,2025-01-14,1.05,0.3277,0
eth,7,2025-01-14,1.1,0.1863,0
eth,7,2025-01-21,0.9,0.8853,1
eth,7,2025-01-21,0.95,0.7523,0
eth,7,2025-01-21,1.0,0.5143,0
eth,7,2025-01-21,1.05,0.3119,0
eth,7,2025-01-21,1.1,0.1771,0
